date,CNH,INR,KRW,TWD,SGD,THB,MYR,IDR,PHP,JPY,CAD,EUR
2015-01-09,0.3594306002496612,0.03160749295947696,-0.01427023033654784,0.012248049131725836,0.04450530197379088,-0.0360976646085005,-0.031510475540925675,0.054847456943308615,0.008781880480075444,0.13149499828470468,0.036323638452032014,0.0482695062179932
2015-01-16,0.3733164282611341,0.06590964733048743,-0.007488347432971665,0.03730602196579014,0.052488388963706,0.00046433605684370605,-0.03174022035155666,0.036647889418222945,0.05547745695353434,0.16838918965954086,0.010991072669220614,0.026865269171212347
2015-01-23,0.41905998265240463,0.06286852199169779,0.012568917163935822,0.07931521928415819,0.02395553623628821,-0.01450158685300007,-0.04227519575547678,0.014736145055644911,0.05309162152544822,0.09788438614408435,-0.016248798311684354,0.055165840642544595
2015-01-30,0.3534368659133236,0.06042973665217666,-0.019697423788309187,0.05537533539807704,0.041063242045966675,0.00890503576731394,-0.02846924159343267,0.045014471432541114,0.04514246615428519,0.06475207675739014,0.011297494641384631,0.08294018201133113
2015-02-06,0.31668896392118917,0.059862372224113614,-0.01453165152789282,0.053811970025888556,0.0313941431520508,0.0018230045370035697,-0.02381507383968362,0.0587860301119143,0.06503392487551096,0.04596469840168815,-0.0011817067739023912,0.08936863631826952
2015-02-13,0.24946724974343315,0.0550591346084115,0.004828852852019061,0.04918107961578855,0.034296969219742124,0.02367245304855814,-0.00029776346772525386,0.056409663872800664,0.06838692459603557,0.008974050338620643,0.016094164946615308,0.10482246067759426
2015-02-20,0.2949760156510175,0.03180736088071967,0.005322188809952166,0.05134795242390133,0.02389525849156371,0.022967498778071693,-0.004531763284637336,0.05000369325524723,0.06610808206049867,0.03152153740222019,0.010118620936662381,0.07633250964922489
2015-02-27,0.22635539708884167,0.03797862528749185,-0.00374266818682667,0.04705008890762663,0.025099458524740825,0.005967440832568727,-0.007176035820808835,0.047443245777683885,0.07026938679589101,0.04876057203024864,0.028583746134474453,0.07111247789498698
2015-03-06,0.13396171517310584,0.028167642568222462,-0.009806710879951552,0.03658753118979163,0.023330055871445765,-0.006750905608460478,0.0402453922286794,0.049322442235810726,0.06686611034163725,0.04780477052546139,0.05121888079101211,0.09361170638377025
2015-03-13,0.08557397226006991,0.04169719555275009,-0.00041284658301332655,0.04414517645300542,0.027704229992204787,0.03460341869047223,0.041797634851469034,0.06641253931794644,0.08451791786283458,0.08807595982638539,0.08521881820820809,0.16501213487888045
