date,BRL,MXN,CLP,HUF,JPY,EUR,CAD,CNH,KRW,INR,IDR,PHP,THB,TWD,SGD,MYR
2013-05-10,5.390000000000001,3.5500000000000003,-0.10000000000000009,0.5999999999999999,-1.8,0.09999999999999987,-0.7000000000000001,1.2999999999999998,0.19999999999999996,7.390000000000001,3.7600000000000002,1.1,1.3199999999999998,-0.050000000000000044,0.3999999999999999,0.5999999999999999
2013-05-17,5.390000000000001,3.5500000000000003,-0.10000000000000009,0.5999999999999999,-1.8,0.09999999999999987,-0.7000000000000001,1.2999999999999998,0.19999999999999996,7.390000000000001,3.7600000000000002,1.1,1.3199999999999998,-0.050000000000000044,0.3999999999999999,0.5999999999999999
2013-05-24,5.390000000000001,3.5500000000000003,-0.10000000000000009,0.5999999999999999,-1.8,0.09999999999999987,-0.7000000000000001,1.2999999999999998,0.19999999999999996,7.390000000000001,3.7600000000000002,1.1,1.3199999999999998,-0.050000000000000044,0.3999999999999999,0.5999999999999999
2013-05-31,5.1,3.23,-0.44999999999999996,0.40000000000000013,-1.7,0.0,-0.7,0.7000000000000002,-0.2999999999999998,7.02,3.5000000000000004,0.8999999999999999,0.8700000000000001,-0.6699999999999999,0.20000000000000018,0.40000000000000013
2013-06-07,5.1,3.23,-0.44999999999999996,0.40000000000000013,-1.7,0.0,-0.7,0.7000000000000002,-0.2999999999999998,7.02,3.5000000000000004,0.8999999999999999,0.8700000000000001,-0.6699999999999999,0.20000000000000018,0.40000000000000013
2013-06-14,5.1,3.23,-0.44999999999999996,0.40000000000000013,-1.7,0.0,-0.7,0.7000000000000002,-0.2999999999999998,7.02,3.5000000000000004,0.8999999999999999,0.8700000000000001,-0.6699999999999999,0.20000000000000018,0.40000000000000013
2013-06-21,5.1,3.23,-0.44999999999999996,0.40000000000000013,-1.7,0.0,-0.7,0.7000000000000002,-0.2999999999999998,7.02,3.5000000000000004,0.8999999999999999,0.8700000000000001,-0.6699999999999999,0.20000000000000018,0.40000000000000013
2013-06-28,5.1,3.23,-0.44999999999999996,0.40000000000000013,-1.7,0.0,-0.7,0.7000000000000002,-0.2999999999999998,7.02,3.5000000000000004,0.8999999999999999,0.8700000000000001,-0.6699999999999999,0.20000000000000018,0.40000000000000013
2013-07-05,4.9,2.29,0.08999999999999986,0.09999999999999987,-1.6,-0.19999999999999996,-0.6000000000000001,0.9000000000000001,-0.6000000000000001,7.72,3.6100000000000003,0.7,0.44999999999999996,-1.2000000000000002,0.0,0.0
2013-07-12,4.9,2.29,0.08999999999999986,0.09999999999999987,-1.6,-0.19999999999999996,-0.6000000000000001,0.9000000000000001,-0.6000000000000001,7.72,3.6100000000000003,0.7,0.44999999999999996,-1.2000000000000002,0.0,0.0
2013-07-19,4.9,2.29,0.08999999999999986,0.09999999999999987,-1.6,-0.19999999999999996,-0.6000000000000001,0.9000000000000001,-0.6000000000000001,7.72,3.6100000000000003,0.7,0.44999999999999996,-1.2000000000000002,0.0,0.0
2013-07-26,4.9,2.29,0.08999999999999986,0.09999999999999987,-1.6,-0.19999999999999996,-0.6000000000000001,0.9000000000000001,-0.6000000000000001,7.72,3.6100000000000003,0.7,0.44999999999999996,-1.2000000000000002,0.0,0.0
2013-08-02,4.27,1.4700000000000002,0.18000000000000016,-0.19999999999999996,-1.3,-0.3999999999999999,-0.7,0.7000000000000002,-0.3999999999999999,7.789999999999999,5.98,0.3999999999999999,0.009999999999999787,-1.94,-0.10000000000000009,0.0
2013-08-09,4.27,1.4700000000000002,0.18000000000000016,-0.19999999999999996,-1.3,-0.3999999999999999,-0.7,0.7000000000000002,-0.3999999999999999,7.789999999999999,5.98,0.3999999999999999,0.009999999999999787,-1.94,-0.10000000000000009,0.0
2013-08-16,4.27,1.4700000000000002,0.18000000000000016,-0.19999999999999996,-1.3,-0.3999999999999999,-0.7,0.7000000000000002,-0.3999999999999999,7.789999999999999,5.98,0.3999999999999999,0.009999999999999787,-1.94,-0.10000000000000009,0.0
2013-08-23,4.27,1.4700000000000002,0.18000000000000016,-0.19999999999999996,-1.3,-0.3999999999999999,-0.7,0.7000000000000002,-0.3999999999999999,7.789999999999999,5.98,0.3999999999999999,0.009999999999999787,-1.94,-0.10000000000000009,0.0
2013-08-30,4.27,1.4700000000000002,0.18000000000000016,-0.19999999999999996,-1.3,-0.3999999999999999,-0.7,0.7000000000000002,-0.3999999999999999,7.789999999999999,5.98,0.3999999999999999,0.009999999999999787,-1.94,-0.10000000000000009,0.0
2013-09-06,4.59,1.96,0.69,-0.19999999999999996,-0.6,-0.19999999999999996,-0.3999999999999999,1.1,0.0,8.48,6.68,0.30000000000000004,0.09000000000000008,-2.2800000000000002,0.5,0.3999999999999999
2013-09-13,4.59,1.96,0.69,-0.19999999999999996,-0.6,-0.19999999999999996,-0.3999999999999999,1.1,0.0,8.48,6.68,0.30000000000000004,0.09000000000000008,-2.2800000000000002,0.5,0.3999999999999999
2013-09-20,4.59,1.96,0.69,-0.19999999999999996,-0.6,-0.19999999999999996,-0.3999999999999999,1.1,0.0,8.48,6.68,0.30000000000000004,0.09000000000000008,-2.2800000000000002,0.5,0.3999999999999999
2013-09-27,4.59,1.96,0.69,-0.19999999999999996,-0.6,-0.19999999999999996,-0.3999999999999999,1.1,0.0,8.48,6.68,0.30000000000000004,0.09000000000000008,-2.2800000000000002,0.5,0.3999999999999999
2013-10-04,4.66,2.1900000000000004,0.77,0.19999999999999996,-0.09999999999999987,-0.09999999999999987,-0.09999999999999987,1.8,-0.19999999999999996,9.3,6.7,1.0999999999999999,0.22999999999999998,-0.35,0.40000000000000013,1.4000000000000001
2013-10-11,4.66,2.1900000000000004,0.77,0.19999999999999996,-0.09999999999999987,-0.09999999999999987,-0.09999999999999987,1.8,-0.19999999999999996,9.3,6.7,1.0999999999999999,0.22999999999999998,-0.35,0.40000000000000013,1.4000000000000001
2013-10-18,4.66,2.1900000000000004,0.77,0.19999999999999996,-0.09999999999999987,-0.09999999999999987,-0.09999999999999987,1.8,-0.19999999999999996,9.3,6.7,1.0999999999999999,0.22999999999999998,-0.35,0.40000000000000013,1.4000000000000001
2013-10-25,4.66,2.1900000000000004,0.77,0.19999999999999996,-0.09999999999999987,-0.09999999999999987,-0.09999999999999987,1.8,-0.19999999999999996,9.3,6.7,1.0999999999999999,0.22999999999999998,-0.35,0.40000000000000013,1.4000000000000001
2013-11-01,4.84,2.36,0.54,-0.09999999999999998,0.10000000000000009,-0.30000000000000004,-0.30000000000000004,2.2,-0.09999999999999998,9.81,6.93,1.4,0.45999999999999996,-0.35,1.0,1.7999999999999998
2013-11-08,4.84,2.36,0.54,-0.09999999999999998,0.10000000000000009,-0.30000000000000004,-0.30000000000000004,2.2,-0.09999999999999998,9.81,6.93,1.4,0.45999999999999996,-0.35,1.0,1.7999999999999998
2013-11-15,4.84,2.36,0.54,-0.09999999999999998,0.10000000000000009,-0.30000000000000004,-0.30000000000000004,2.2,-0.09999999999999998,9.81,6.93,1.4,0.45999999999999996,-0.35,1.0,1.7999999999999998
2013-11-22,4.84,2.36,0.54,-0.09999999999999998,0.10000000000000009,-0.30000000000000004,-0.30000000000000004,2.2,-0.09999999999999998,9.81,6.93,1.4,0.45999999999999996,-0.35,1.0,1.7999999999999998
2013-11-29,4.84,2.36,0.54,-0.09999999999999998,0.10000000000000009,-0.30000000000000004,-0.30000000000000004,2.2,-0.09999999999999998,9.81,6.93,1.4,0.45999999999999996,-0.35,1.0,1.7999999999999998
2013-12-06,4.569999999999999,2.42,1.18,-0.29999999999999993,0.30000000000000004,-0.29999999999999993,-0.29999999999999993,1.8,0.0,10.31,6.87,1.7,0.72,-0.5299999999999999,1.4000000000000001,1.7
2013-12-13,4.569999999999999,2.42,1.18,-0.29999999999999993,0.30000000000000004,-0.29999999999999993,-0.29999999999999993,1.8,0.0,10.31,6.87,1.7,0.72,-0.5299999999999999,1.4000000000000001,1.7
2013-12-20,4.569999999999999,2.42,1.18,-0.29999999999999993,0.30000000000000004,-0.29999999999999993,-0.29999999999999993,1.8,0.0,10.31,6.87,1.7,0.72,-0.5299999999999999,1.4000000000000001,1.7
2013-12-27,4.569999999999999,2.42,1.18,-0.29999999999999993,0.30000000000000004,-0.29999999999999993,-0.29999999999999993,1.8,0.0,10.31,6.87,1.7,0.72,-0.5299999999999999,1.4000000000000001,1.7
2014-01-03,4.41,2.47,1.52,-1.1,0.10000000000000009,-0.7,-0.30000000000000004,1.0,-0.3999999999999999,7.960000000000001,6.58,2.3,0.16999999999999993,-1.17,0.0,1.7000000000000002
