date,EUR,USD,CAD,JPY,KRW,MYR,ASIA,CNH,EM,IDR,INR,TWD,THB,SGD,PHP,CLP,HUF,MXN,PLN,BRL
2016-09-30,8.42,-7.56,2.08,4.55,5.16,-6.01,5.48,2.6,3.5,2.16,3.26,-1.33,3.66,4.82,-0.49,1.95,4.08,-0.9,3.03,-1.07
2016-10-07,8.33,-6.56,0.85,7.35,2.46,-4.18,4.55,2.39,1.73,0.54,2.25,-1.76,5.64,7.11,-1.06,-0.31,6.72,-2.1,2.74,-5.89
2016-10-14,4.22,-2.0,0.58,7.59,1.76,-4.49,3.23,2.47,0.78,3.28,-0.6,-3.84,3.82,6.44,3.73,2.32,6.14,0.87,-2.28,-6.49
2016-10-21,3.13,1.41,-0.46,4.99,0.66,-0.26,2.09,1.64,-0.19,-1.79,-1.15,-1.24,3.0,4.6,3.51,0.11,3.44,7.01,-5.91,-9.64
2016-10-28,-1.5,4.91,-2.64,1.47,-6.87,-2.62,-0.1,2.4,-0.9,-4.68,1.06,-0.51,2.91,3.2,-0.8,1.3,2.69,7.59,-4.46,-7.33
2016-11-04,-2.99,6.02,-3.5,0.99,-0.09,1.99,-0.15,2.5,0.72,-5.89,-1.01,-0.89,0.37,-0.76,0.01,1.75,-2.13,3.98,-4.17,-3.17
2016-11-11,-3.14,6.22,-6.24,0.3,-7.2,1.79,-3.04,-0.11,-1.29,-2.86,0.93,2.03,-0.17,-3.62,-10.0,1.03,-1.1,4.59,-2.81,-3.3
2016-11-18,-3.71,7.39,-5.97,-1.19,-7.12,-6.6,-6.16,-3.15,-5.42,-3.86,2.51,1.59,-0.88,-6.65,-9.55,0.46,-4.57,2.15,-3.8,-2.47
2016-11-25,-4.05,6.63,-3.62,-1.98,0.17,-10.0,-6.4,-3.33,-6.67,-1.71,0.31,-3.04,-4.56,-7.52,-6.28,0.45,-3.65,0.03,-5.17,-3.37
2016-12-02,-2.56,5.05,-2.11,-6.25,0.14,-9.83,-5.29,-1.86,-4.95,-1.52,1.09,0.23,-3.1,-7.32,-5.91,-0.23,-0.97,6.03,-6.98,-6.17
2016-12-09,-2.84,1.93,1.26,-7.08,10.0,-8.76,-0.09,0.4,1.21,-4.01,3.09,-1.53,-0.96,-5.52,0.32,0.36,-2.62,4.3,-3.41,-4.72
2016-12-16,-1.36,0.76,2.1,-3.76,8.47,-5.22,0.86,2.92,5.65,-1.26,-2.17,-0.38,-2.33,-6.27,1.28,6.53,-0.34,9.48,0.11,-1.86
2016-12-23,-1.96,0.24,0.71,-2.31,6.6,-2.52,1.16,3.15,8.08,-5.36,2.5,4.01,-0.92,-5.94,3.58,5.48,2.02,8.69,2.34,1.06
2016-12-30,-2.17,3.03,-1.19,-1.31,3.57,0.0,-2.01,0.98,2.25,-5.48,3.26,1.3,-1.01,-7.24,3.11,7.03,1.03,5.28,3.84,5.42
2017-01-06,0.29,3.64,-3.58,-2.37,2.13,0.27,-3.9,3.28,-1.89,-3.58,-6.33,-1.29,-1.05,-6.3,0.88,8.36,-0.92,2.32,4.78,5.8
2017-01-13,2.63,3.21,-2.05,-1.74,-0.35,-0.34,-5.18,1.97,-5.23,-5.8,-2.92,-4.97,-0.22,-6.7,-1.53,7.39,-2.45,-1.03,4.69,5.67
2017-01-20,3.64,2.24,-2.77,-1.88,1.49,-1.63,-2.46,1.77,-4.88,-1.57,-2.54,-1.94,0.71,-5.59,-5.15,0.61,-5.28,-1.8,6.01,4.52
2017-01-27,3.09,0.78,-3.04,-2.01,4.06,-1.06,0.95,2.69,-2.78,-0.54,1.42,-2.08,0.77,-5.17,-7.42,-1.78,-3.45,0.18,6.01,2.14
2017-02-03,1.51,-1.06,-2.5,-2.3,2.9,-1.04,1.47,0.8,0.14,-2.15,9.1,-1.56,0.37,-3.28,-5.84,-0.47,-0.46,7.22,4.36,0.68
2017-02-10,-0.52,-1.2,-1.33,-3.33,2.31,-0.86,2.34,1.92,2.18,-3.48,7.97,0.77,-0.81,-1.63,-1.86,0.35,3.63,5.91,4.38,0.81
2017-02-17,-1.63,-1.77,2.02,-8.09,0.62,-0.36,2.35,3.35,3.23,-4.25,8.22,-2.06,-0.44,-0.25,-3.21,7.18,5.82,6.38,2.76,1.42
2017-02-24,-2.69,-3.97,5.49,-4.93,2.76,-0.46,4.33,5.42,10.0,-4.76,8.37,-4.78,-1.69,0.38,-1.64,9.2,3.83,5.21,1.82,1.43
2017-03-03,0.44,-3.82,3.27,-5.76,1.02,-0.64,3.71,2.65,8.04,-1.96,6.53,-5.01,-3.25,0.05,3.41,0.45,2.87,2.81,1.87,3.77
2017-03-10,2.96,-3.07,1.66,-10.0,2.7,-0.99,4.93,2.32,7.96,-0.3,8.89,-4.71,-4.63,1.05,-0.52,3.28,-1.56,5.93,3.89,1.72
2017-03-17,3.12,-2.57,-3.58,-6.96,0.48,0.0,2.84,0.93,6.54,1.0,4.6,-6.05,-5.79,-0.35,1.95,1.18,-2.9,7.77,5.59,0.65
2017-03-24,6.07,-1.73,-7.11,-8.03,-4.28,0.19,-0.84,-1.39,2.02,3.26,1.86,-3.58,-5.36,0.52,2.46,4.04,-5.95,7.81,7.94,-0.24
2017-03-31,5.72,0.12,-4.86,-5.98,-4.59,0.03,-4.99,-0.47,-3.57,1.98,-3.82,-2.47,-3.22,-1.29,-6.13,7.33,-6.06,6.15,9.16,-3.29
2017-04-07,3.69,-0.48,-4.55,-3.26,-4.33,1.27,-2.98,0.53,-2.77,4.61,-6.36,1.34,-2.06,-0.55,-4.7,-0.43,-6.03,4.01,9.46,-1.87
2017-04-14,2.59,-0.53,-1.47,-2.01,-3.16,2.07,-1.27,-0.34,-3.03,3.06,-2.69,1.2,-2.95,2.3,-4.21,-10.0,-6.54,2.13,7.2,-2.34
2017-04-21,3.21,-1.31,0.67,-0.63,-0.06,1.36,1.75,-3.98,-3.68,-0.3,-0.67,5.37,-4.09,3.67,-5.01,-4.1,-3.13,-3.3,4.47,-4.83
2017-04-28,5.63,-5.12,1.95,-0.9,-0.99,3.08,4.18,-2.21,2.09,-1.44,5.31,3.14,-4.78,3.97,-3.05,-6.02,-2.54,-3.52,4.48,-0.84
2017-05-05,6.02,-3.69,0.31,-0.9,-1.62,2.68,1.85,-4.32,-1.22,-2.84,5.99,0.42,-5.55,4.06,-1.82,-2.46,1.27,-5.14,1.38,-3.3
2017-05-12,6.89,-2.45,-2.01,-3.55,-2.57,2.13,-1.03,-9.31,-3.03,-2.16,2.56,3.49,-5.59,1.4,-2.87,10.0,1.2,-6.21,1.28,-3.01
2017-05-19,6.01,-1.04,-4.82,-0.89,-5.28,1.76,-4.78,-7.1,-4.45,2.04,-2.31,-0.63,-5.84,-1.79,-2.0,3.31,0.86,-2.46,2.59,0.39
2017-05-26,1.87,0.61,-6.8,-1.29,-4.46,1.88,-4.61,-8.0,-4.98,6.18,-3.53,-1.01,-5.58,0.19,-1.59,4.65,3.54,0.39,0.84,-3.37
2017-06-02,4.54,-1.22,-6.76,-0.86,-5.03,0.56,-5.36,-6.78,-4.67,4.19,-7.64,-2.07,-3.27,-1.3,-0.87,8.03,0.6,1.41,0.68,-2.31
2017-06-09,4.8,-3.91,-7.79,1.51,-1.04,-0.02,-0.41,-0.04,2.37,6.35,-6.63,-2.87,-0.69,-2.04,3.83,6.44,0.31,4.37,0.15,0.7
2017-06-16,2.89,-1.76,-8.43,-2.06,-4.02,0.46,-3.43,-0.89,-1.37,2.42,-3.45,-4.73,2.75,-1.38,4.66,6.76,-2.18,3.7,-1.29,1.9
2017-06-23,1.96,-2.01,-0.8,1.04,-2.45,-0.69,-1.9,6.81,-1.15,-5.88,2.02,-1.51,1.17,-4.98,6.28,3.11,-3.77,1.26,-1.42,3.84
2017-06-30,-0.11,-0.4,-9.02,0.26,-2.78,0.04,-2.06,8.34,-1.24,-4.52,5.04,-3.85,0.59,-4.88,5.57,-1.84,-3.98,0.33,-1.53,3.58
2017-07-07,1.09,0.56,-6.96,0.52,-6.47,1.94,-6.64,5.96,-9.51,-9.85,2.09,-0.32,-3.31,-4.09,0.55,-1.4,-2.19,-4.13,-2.28,0.0
2017-07-14,3.69,-3.01,-2.19,3.06,0.34,2.33,-0.26,8.59,-1.66,-8.91,4.21,2.01,-5.38,-4.39,-2.73,-6.29,-0.17,-2.38,-0.77,-0.73
2017-07-21,6.66,-4.68,-8.35,2.71,-0.41,2.28,-0.2,8.13,-3.83,-1.7,1.79,0.47,-1.29,-2.53,-3.98,2.24,2.47,-3.92,-3.64,-2.28
2017-07-28,7.48,-6.01,-1.1,3.17,-1.25,4.35,1.09,6.29,-0.78,1.52,3.6,1.87,-1.7,-2.07,-6.01,0.1,7.79,-2.66,-2.29,0.94
2017-08-04,6.28,-5.29,3.32,2.79,-0.46,3.4,1.62,4.93,2.96,8.03,6.26,-2.25,3.08,-2.3,-3.66,-2.56,7.45,-0.29,-0.66,3.17
2017-08-11,7.64,-2.64,6.23,0.02,-5.03,4.23,-5.21,2.12,-4.79,6.53,2.99,-3.65,2.05,-3.46,-1.99,2.77,6.01,-2.08,-3.96,2.94
2017-08-18,6.89,-0.47,8.94,0.44,-5.61,4.32,-6.5,2.65,-3.82,2.96,-1.92,-4.11,-0.19,-2.85,-0.06,-1.3,3.91,-0.95,-3.89,4.22
2017-08-25,5.89,0.49,8.18,-1.61,-0.89,2.69,-4.4,2.5,-4.11,-0.4,-4.57,0.1,0.25,-4.38,1.01,3.72,-0.32,-2.94,-3.61,0.37
2017-09-01,7.72,-0.41,5.47,-3.74,0.04,1.79,-1.07,7.04,-2.9,-2.52,-2.5,-0.3,-1.25,-3.08,0.6,4.1,-2.21,-4.02,-3.15,-0.29
2017-09-08,6.44,-3.81,5.1,-1.61,2.58,1.74,6.75,9.97,6.85,2.25,-1.51,4.56,-2.76,2.36,4.83,4.18,-2.27,-3.31,-1.7,1.28
2017-09-15,5.22,-5.82,2.78,-3.97,4.07,2.13,10.0,7.88,9.77,4.33,-0.67,10.0,-4.27,5.01,1.53,3.37,-2.22,-4.51,-1.2,-0.64
2017-09-22,6.26,-5.74,-1.82,-3.27,3.13,2.67,7.68,7.15,7.21,3.53,-5.07,4.27,-3.21,7.28,3.99,-2.27,-1.4,-4.05,-2.54,0.57
2017-09-29,4.59,-6.25,1.12,-5.9,2.87,1.96,6.03,2.98,6.62,-0.7,-9.92,6.24,-5.5,7.4,3.02,-2.78,-2.95,-2.88,-5.97,1.46
2017-10-06,3.1,-0.69,-4.5,-6.28,1.73,0.9,3.66,1.73,-1.6,-0.97,-7.14,4.13,-0.75,-1.15,0.75,-6.2,-0.74,-4.37,-5.42,-1.51
2017-10-13,4.64,2.11,-5.08,-3.85,1.69,-0.82,-0.23,2.8,-5.15,-7.43,-5.52,-0.35,5.09,-8.72,1.03,-6.46,0.67,-4.2,-3.98,-0.46
2017-10-20,3.21,0.55,-0.85,-3.56,-0.19,-0.57,0.24,4.26,-4.5,-8.23,-1.75,0.88,4.32,-7.51,-0.94,-4.44,-0.87,-2.16,-5.6,0.58
2017-10-27,1.85,4.25,1.4,0.53,-1.92,-0.65,-1.48,1.66,-8.69,-7.09,3.37,0.17,6.74,-9.93,-3.15,-5.43,1.39,-4.22,-3.71,-5.1
2017-11-03,2.83,2.32,4.56,1.58,-3.03,-0.97,-2.73,2.04,-5.24,-8.04,1.03,1.19,4.28,-4.99,-4.0,-1.15,1.86,-2.52,-3.43,-2.36
2017-11-10,3.39,0.53,8.73,-2.77,-2.81,-0.28,-0.91,-3.14,-2.74,-2.62,-0.11,5.15,1.96,0.09,-1.67,0.49,0.35,-0.51,-3.87,-2.52
2017-11-17,3.86,1.25,9.97,0.55,-1.92,-1.62,-1.7,-7.59,-3.26,-1.22,1.84,6.92,-1.22,-0.82,-5.19,-0.32,2.54,-0.88,-2.65,-5.85
2017-11-24,3.4,-6.1,6.42,1.47,2.17,-0.96,4.35,-3.94,4.73,4.24,1.26,5.2,-0.38,1.14,2.56,6.82,0.62,1.39,-0.12,-0.8
2017-12-01,5.75,-10.0,6.02,-2.12,-0.58,-1.11,2.3,-3.23,3.17,4.53,4.11,2.07,-2.58,2.76,5.71,-2.99,-4.71,2.31,2.17,1.87
2017-12-08,3.48,-3.69,4.68,-0.07,-4.03,-1.56,-2.92,-2.59,0.03,2.14,2.77,-2.05,-7.79,2.93,5.52,-0.21,-4.33,1.97,1.71,3.52
2017-12-15,1.56,-1.29,0.73,0.47,-5.55,-1.37,-3.12,1.61,-1.91,2.59,0.74,-2.9,-8.07,1.54,9.54,3.6,-6.43,-0.2,2.89,3.02
2017-12-22,-2.66,7.79,1.02,-1.68,-8.42,-1.52,-8.51,1.31,-6.81,-3.26,-3.52,-2.94,-10.0,1.58,6.76,2.76,-4.52,-3.08,1.99,5.26
2017-12-29,-5.08,8.97,1.83,0.44,-3.03,-0.24,-4.83,-1.37,-6.02,-3.9,-6.85,-2.33,-6.01,1.7,5.35,9.56,-0.83,-3.54,-0.38,0.53
2018-01-05,0.33,-1.44,1.46,0.75,-0.88,1.0,1.37,2.02,-1.48,-1.01,-5.2,-2.22,-1.69,5.22,5.27,6.1,-1.1,-3.22,2.01,-4.63
2018-01-12,3.6,-5.46,1.85,3.46,0.98,0.95,2.3,-0.37,0.45,-1.96,-3.55,-6.09,5.17,6.69,2.99,3.33,1.43,-0.79,1.41,-5.31
2018-01-19,10.0,-10.0,3.27,4.88,1.76,-0.27,4.56,2.68,1.13,-2.81,-2.5,-3.2,9.53,6.64,4.22,-3.65,5.52,-1.01,-0.29,-10.0
2018-01-26,9.24,-8.05,1.23,4.5,-0.1,-0.98,-0.3,3.33,-1.2,-2.18,-5.92,-0.61,7.67,4.0,3.47,1.76,5.84,-1.76,1.09,-8.99
2018-02-02,7.51,-3.97,2.32,5.99,-1.11,-6.67,-4.87,1.26,-4.25,-5.17,-6.58,0.97,3.48,-1.2,0.31,1.44,6.79,-6.39,-0.26,0.09
2018-02-09,7.02,-2.21,1.36,8.22,-4.15,-10.0,-8.34,2.41,-7.64,-3.73,-5.82,2.25,-1.46,-6.94,-1.74,-2.87,-1.07,-5.84,-0.18,1.61
2018-02-16,3.29,1.63,-0.51,3.92,-4.17,-10.0,-8.04,0.43,-7.71,-0.78,-3.9,0.26,-4.58,-4.47,-3.61,1.89,-6.11,-2.91,-1.23,2.51
2018-02-23,1.67,2.44,0.54,5.87,-2.35,-8.23,-2.55,0.88,-5.85,-1.77,1.32,-2.36,-3.09,-2.17,-2.45,-8.18,-8.54,-1.1,-1.16,-1.41
2018-03-02,-0.82,3.61,-1.78,6.24,1.59,-7.54,-1.81,-2.78,-6.22,-1.67,-1.11,-3.29,-3.62,-2.53,0.24,-8.31,-8.32,1.71,-0.29,-10.0
2018-03-09,-0.11,4.89,-1.02,-2.3,3.87,-5.82,1.19,0.48,-2.16,-3.02,-2.09,-3.94,-0.06,3.39,1.48,-3.45,-2.93,1.43,-0.21,-3.78
2018-03-16,3.17,0.93,-3.27,-0.12,6.97,-3.76,3.57,-0.19,0.29,-5.29,-0.65,-0.68,0.67,4.04,-0.28,-5.41,-1.25,2.48,0.43,-6.31
2018-03-23,1.54,-1.04,-5.31,1.05,6.19,-4.56,4.49,2.2,2.21,-7.69,-1.26,3.84,1.18,2.51,-3.46,-3.54,-0.56,2.48,-0.29,-1.26
2018-03-30,1.45,0.11,-2.27,-3.05,0.81,-2.71,2.62,5.74,4.28,-5.01,-0.93,2.09,4.38,3.79,-3.69,0.26,1.27,4.73,-1.48,8.6
2018-04-06,1.11,0.02,-3.95,0.14,3.69,-1.79,4.01,2.78,4.43,-5.96,-1.28,3.77,2.6,3.53,-3.09,0.07,-2.34,4.27,-2.67,4.14
2018-04-13,2.63,2.96,-2.62,-1.12,0.4,-1.09,2.88,5.45,2.92,-0.16,-3.72,-1.59,3.21,3.61,-0.92,2.54,1.52,2.18,-1.66,-0.4
2018-04-20,4.94,0.99,-2.03,2.24,-0.79,-1.22,1.33,3.73,1.91,0.25,-3.41,0.96,1.23,5.37,1.12,1.08,4.41,-0.24,-0.18,-2.33
2018-04-27,4.99,2.0,-5.13,8.64,2.56,-2.51,1.04,2.52,-2.01,-1.57,-3.74,1.98,-2.92,6.07,2.1,-1.73,-3.09,-0.92,-7.47,-9.44
2018-05-04,4.21,5.08,-5.35,7.49,-1.93,-3.14,-1.11,2.79,-6.07,-1.42,-1.34,2.0,-4.33,6.1,1.48,-3.9,-1.11,0.07,-5.85,-8.52
2018-05-11,-1.46,5.68,-5.01,8.09,-0.78,-3.6,-1.79,-0.56,-5.83,-6.82,-0.26,3.07,-6.04,3.28,-0.56,-4.52,-3.95,-1.96,-4.13,-6.87
2018-05-18,-5.16,10.0,-1.72,3.88,-1.39,-6.18,-4.3,-0.12,-9.05,-5.6,0.76,-5.07,-7.06,1.72,-0.48,0.89,-8.1,-3.74,-7.65,-5.47
2018-05-25,-5.76,9.91,0.55,-0.49,-0.72,-6.38,-3.29,-1.37,-5.43,-3.19,2.02,-3.74,-3.49,1.03,-1.48,1.52,-7.4,-6.37,-1.82,-0.12
2018-06-01,-4.22,4.86,1.32,-0.83,2.88,-5.58,0.25,1.23,1.03,1.04,-0.28,-4.58,-0.22,-0.63,-3.49,2.89,-8.68,-4.64,-0.36,4.99
2018-06-08,-0.62,4.03,0.1,-2.22,1.09,-6.34,1.14,1.09,1.02,3.34,1.22,0.65,-2.76,1.41,-2.93,1.33,-6.95,-2.49,-6.14,4.32
2018-06-15,2.35,1.7,-2.03,1.94,2.43,-3.7,1.2,0.26,2.49,4.81,-1.81,2.49,-1.73,3.29,-3.77,-2.83,-2.02,2.62,-10.0,4.96
2018-06-22,-0.11,0.25,-3.12,2.07,2.84,-3.87,3.55,-0.49,3.51,3.2,3.54,3.74,-2.7,2.44,-0.58,-4.35,-1.82,6.56,-5.41,2.54
2018-06-29,-2.06,1.91,-2.59,2.43,-0.38,-4.35,0.81,-6.76,0.36,-1.52,3.43,5.73,-0.99,3.46,0.47,-5.34,-4.15,2.98,-8.47,2.56
2018-07-06,-2.28,2.66,0.4,4.14,0.51,-3.45,-0.17,-9.48,-0.4,0.74,2.02,0.31,2.81,2.2,0.13,-5.53,-1.54,-0.4,-6.27,5.44
2018-07-13,-3.85,2.06,-0.18,1.06,1.45,-3.53,1.06,-9.58,0.36,0.96,2.28,-3.81,7.91,-1.51,2.02,-2.21,1.02,-6.88,-1.64,4.3
2018-07-20,-2.04,5.05,-1.9,1.19,-3.4,-1.73,-3.31,-8.21,-3.99,4.97,-3.42,-8.8,8.42,-1.76,-3.56,-0.01,4.52,-10.0,-2.55,4.75
2018-07-27,-4.2,4.07,-3.23,7.38,-3.35,-0.45,-2.54,-6.84,-1.41,10.0,1.18,-7.98,6.3,0.96,-0.75,4.97,8.35,-6.86,0.77,4.85
2018-08-03,-4.84,3.75,-3.41,4.28,-0.31,0.64,-3.09,-2.72,-2.53,7.1,1.1,-7.91,6.62,1.22,1.54,4.78,6.35,-6.91,1.64,1.8
2018-08-10,-4.1,5.91,-4.83,3.79,2.2,1.15,-2.66,-1.96,-3.71,7.05,-0.99,-3.85,2.3,4.3,1.17,0.55,-0.35,-2.71,-0.31,1.41
2018-08-17,-4.6,4.55,-3.63,5.58,3.61,1.07,-1.1,-3.41,-1.03,3.25,-1.92,1.84,2.08,3.5,2.16,1.08,2.78,3.79,-2.41,-1.37
2018-08-24,-2.36,5.5,-1.08,0.24,4.51,0.74,-0.29,-1.33,-1.6,0.69,-5.51,1.07,3.27,2.04,-0.06,-0.46,5.83,5.78,-2.89,-3.12
2018-08-31,-0.28,0.81,1.02,6.46,2.04,0.11,1.4,-2.58,-0.26,2.92,-4.19,4.69,2.28,2.36,-1.91,0.14,0.33,8.38,-3.09,-2.47
2018-09-07,1.75,0.2,0.82,4.88,0.74,0.28,2.19,-1.64,1.96,3.79,-3.12,5.58,4.39,0.7,-4.91,2.14,-0.18,7.23,-2.76,-3.48
2018-09-14,3.4,-2.79,0.54,3.67,2.39,0.67,6.18,3.84,5.7,4.54,-0.34,4.35,4.84,3.78,-3.42,0.52,-4.83,4.74,0.52,-2.32
2018-09-21,5.2,-5.5,-2.37,1.2,4.86,2.61,9.01,5.87,9.17,3.8,1.29,3.24,3.9,4.0,-4.78,0.88,-6.95,3.67,1.13,-0.17
2018-09-28,3.9,-1.4,-1.85,-5.32,6.09,4.82,8.98,9.13,9.48,1.66,1.74,-1.51,4.6,1.68,-4.64,-1.22,-4.54,2.81,0.8,-0.68
2018-10-05,-0.19,1.3,-1.27,-4.68,3.57,4.97,5.36,4.53,5.83,0.19,3.27,-3.55,0.5,2.06,-2.67,-0.18,-3.19,3.71,0.08,-1.5
2018-10-12,-3.52,6.75,-1.23,-1.12,1.76,3.85,1.02,0.94,-0.02,0.44,-1.34,-4.19,2.68,-0.04,-3.23,0.49,-1.96,0.78,-3.27,-2.33
2018-10-19,-5.75,10.0,1.21,-0.14,-2.58,2.25,-2.59,-2.88,-5.02,1.33,0.48,-0.57,1.92,-4.92,1.59,-0.87,4.34,-0.83,-4.21,-4.51
2018-10-26,-6.89,9.19,-1.19,1.19,-5.5,1.16,-3.66,-6.46,-5.58,1.63,-2.61,2.28,-0.44,-4.44,5.98,-0.35,4.99,-0.26,-5.97,-2.47
2018-11-02,-7.56,8.91,-1.58,-0.24,-4.39,0.57,-2.78,-7.32,-4.97,0.19,-7.34,3.77,5.48,-8.15,6.51,-0.8,7.2,-1.86,-2.83,-0.29
2018-11-09,-4.52,6.19,-0.96,-5.88,-5.01,2.78,-0.62,-4.18,-1.55,0.81,-1.39,2.59,0.78,-3.1,7.37,-1.37,10.0,-0.03,-2.25,2.48
2018-11-16,-4.38,5.25,-6.12,-4.4,-2.78,2.35,2.71,-1.74,0.98,-1.44,3.54,1.52,0.32,0.94,3.38,0.0,5.86,-1.57,-2.34,2.65
2018-11-23,-4.43,3.84,-9.72,-2.87,-1.81,1.21,3.9,-2.74,2.23,0.71,7.72,0.78,2.79,4.81,0.62,1.39,6.77,-1.0,0.93,3.07
2018-11-30,-2.62,2.31,-4.55,-5.08,0.87,0.37,5.44,0.23,5.22,3.65,9.72,0.32,-0.02,3.33,0.28,0.26,3.96,3.06,0.5,3.33
2018-12-07,-3.61,3.76,-8.0,-5.84,2.8,-1.25,3.12,-0.35,2.81,1.53,7.46,0.6,-2.92,2.4,-0.32,-0.36,-2.94,4.7,2.36,0.43
2018-12-14,-1.28,3.78,-6.09,-5.75,-0.09,-1.58,-2.65,0.64,-0.29,1.72,-2.73,0.56,-3.39,-1.09,-0.05,-1.49,-1.95,5.49,1.55,-0.7
2018-12-21,-2.75,5.36,-5.4,-5.96,-1.58,0.81,-6.58,-0.68,-3.79,-1.31,-7.67,1.37,-3.46,3.32,-1.8,-4.02,-3.37,4.61,1.82,-2.08
2018-12-28,-3.03,3.96,-5.9,-2.84,-5.76,2.52,-6.94,-0.92,-4.49,-2.18,-7.08,1.02,-4.05,6.51,-0.99,-2.97,-1.35,1.8,0.55,-2.02
2019-01-04,-4.93,2.48,-0.08,3.29,-4.77,3.27,-5.2,-1.11,-1.08,-1.27,-5.3,1.8,1.52,0.47,-2.73,-2.26,1.42,0.69,-0.54,2.21
2019-01-11,-5.05,0.88,3.11,1.69,-0.12,5.9,0.55,-2.02,2.46,-0.23,1.23,1.79,3.14,5.15,0.96,-2.18,1.28,2.39,-0.86,3.92
2019-01-18,-4.83,-1.21,6.13,2.6,0.84,5.54,6.16,3.83,5.78,0.89,6.5,0.31,5.01,-1.94,3.85,1.04,2.46,0.4,0.08,0.73
2019-01-25,-7.99,-1.38,5.84,1.91,1.52,7.19,9.52,4.76,7.26,0.86,7.05,1.54,5.09,1.53,5.43,1.4,4.5,-1.19,2.52,0.24
2019-02-01,-2.18,-4.34,-2.41,0.96,-1.46,9.05,8.83,5.51,8.66,0.18,9.62,1.98,1.55,7.15,8.0,2.3,8.38,1.03,4.66,-1.14
2019-02-08,-2.72,-3.45,-3.21,3.51,-3.2,8.58,7.51,3.9,6.79,3.45,6.84,0.96,-1.2,7.94,5.89,-0.09,5.55,-0.12,2.52,-1.37
2019-02-15,-4.74,-2.15,-3.92,0.17,0.49,7.0,5.31,0.86,5.22,1.63,5.79,2.96,-4.65,6.25,4.45,-1.52,6.65,1.68,1.51,3.28
2019-02-22,-2.5,-1.55,-6.01,-0.57,3.1,7.04,2.13,1.33,3.42,3.27,2.6,-0.42,-3.41,3.03,0.0,-1.36,5.24,2.06,3.06,2.85
2019-03-01,-2.41,-0.29,-0.56,-1.5,5.68,6.09,1.32,1.1,-0.85,2.8,-2.69,-0.79,-4.35,1.07,-1.63,-1.87,0.42,1.18,5.27,-1.88
2019-03-08,-3.04,0.01,1.43,-1.12,4.7,2.74,-1.93,-0.37,-3.1,-1.68,-3.53,-1.34,-3.17,0.47,-5.1,-1.44,2.15,1.81,10.0,-0.91
2019-03-15,-1.04,0.1,-3.91,-0.42,7.38,0.46,0.23,0.97,0.52,0.35,-0.96,-3.45,-5.12,2.38,-8.84,-2.03,0.72,-0.87,8.23,0.53
2019-03-22,-0.77,-0.42,-1.61,-0.45,3.02,-0.52,-0.18,1.49,0.18,-0.85,4.85,-1.94,-5.07,2.63,-7.75,-1.38,-1.02,-0.5,5.87,1.08
2019-03-29,0.21,0.15,1.91,-1.56,1.51,-3.31,-1.91,-1.27,-1.08,1.51,3.86,-0.68,2.91,2.67,-9.26,-0.45,-0.06,-2.51,3.98,2.45
2019-04-05,1.11,0.23,2.53,-6.08,1.27,-3.58,-0.41,0.09,1.79,2.87,6.16,0.64,2.29,-1.0,-6.45,3.49,-0.75,-1.37,3.3,0.57
2019-04-12,0.44,0.67,2.46,-6.19,-3.63,-1.21,-5.05,-2.75,-2.51,3.69,1.9,0.06,5.63,-3.24,-3.26,4.95,-0.89,0.55,1.91,0.99
2019-04-19,1.64,1.7,1.76,-8.09,-5.37,-2.79,-4.15,-2.06,-2.33,3.28,-0.71,2.03,5.05,-3.32,-1.39,2.82,1.35,-1.76,1.48,1.3
2019-04-26,-0.3,1.86,0.64,-7.05,-5.76,-1.94,-1.95,-2.52,-1.25,-1.32,3.0,0.83,-0.02,-6.31,0.72,2.66,1.03,-2.12,1.87,0.97
2019-05-03,1.10954,0.231377,2.52698,-6.07533,-5.35,-1.6,-0.408914,-0.85,1.78612,-3.89,2.68,-0.68,2.25,-6.33,-0.56,1.63,3.47,-5.8,0.7,0.7
2019-05-10,2.04,2.47,-1.52,-2.35,-6.61,-2.92,-2.57,-3.15,-4.65,-6.67,1.92,1.32,3.42,-7.99,-1.87,0.07,1.0,-6.04,0.27,-3.33
2019-05-17,1.32,1.94,0.64,-0.29,-1.43,-3.6,-5.51,-7.27,-7.89,-9.6,-1.79,-0.92,-0.24,-9.75,-1.52,0.81,-1.66,-3.01,1.49,-7.98
2019-05-24,-0.35,3.4,-4.23,-0.39,-1.26,-3.3,-7.78,-5.61,-8.31,-8.7,-3.89,-2.81,-2.06,-8.92,-1.48,0.33,0.19,-4.25,0.62,-4.3
2019-05-31,-3.84,3.89,1.99,2.2,0.87,-0.41,-6.32,-6.65,-7.26,-8.79,-5.87,-2.87,-4.35,-6.49,-2.02,-0.65,-2.96,-4.48,1.55,-3.88
2019-06-07,-0.69,1.85,1.79,1.44,3.9,1.88,-3.18,-3.57,-2.4,-8.45,-2.93,-1.68,-8.79,-7.39,-0.68,4.0,0.61,-0.28,0.25,-0.96
2019-06-14,7.79,-2.61,0.69,3.78,-0.56,3.02,-0.69,-1.73,0.03,-5.57,0.16,1.17,-4.7,-2.44,-0.79,5.37,5.06,-1.27,-0.67,1.03
2019-06-21,7.75,-5.35,6.11,4.59,7.61,3.7,6.64,1.42,8.09,-0.06,2.54,5.4,-1.73,-1.93,0.23,4.03,4.11,3.21,0.21,-0.33
