date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2018-12-07,-25.5,-13.100000000000001,-43.79999999999998,-17.4,-56.69999999999999,-21.0,6.200000000000003,-1.7000000000000028,-6.399999999999999
2018-12-14,-25.5,-13.100000000000001,-43.79999999999998,-17.4,-56.69999999999999,-21.0,6.200000000000003,-1.7000000000000028,-6.399999999999999
2018-12-21,-25.5,-13.100000000000001,-43.79999999999998,-17.4,-56.69999999999999,-21.0,6.200000000000003,-1.7000000000000028,-6.399999999999999
2018-12-28,-25.5,-13.100000000000001,-43.79999999999998,-17.4,-56.69999999999999,-21.0,6.200000000000003,-1.7000000000000028,-6.399999999999999
2019-01-04,-25.5,-10.3,-40.400000000000006,-16.1,-67.80000000000001,-20.5,7.199999999999999,-4.399999999999999,-9.099999999999994
2019-01-11,-25.5,-10.3,-40.400000000000006,-16.1,-67.80000000000001,-20.5,7.199999999999999,-4.399999999999999,-9.099999999999994
2019-01-18,-25.5,-10.3,-40.400000000000006,-16.1,-67.80000000000001,-20.5,7.199999999999999,-4.399999999999999,-9.099999999999994
2019-01-25,-25.5,-10.3,-40.400000000000006,-16.1,-67.80000000000001,-20.5,7.199999999999999,-4.399999999999999,-9.099999999999994
2019-02-01,-28.700000000000003,-13.399999999999999,-34.0,-16.3,-17.5,-18.6,6.199999999999999,-8.099999999999994,-10.0
2019-02-08,-28.700000000000003,-13.399999999999999,-34.0,-16.3,-17.5,-18.6,6.199999999999999,-8.099999999999994,-10.0
2019-02-15,-28.700000000000003,-13.399999999999999,-34.0,-16.3,-17.5,-18.6,6.199999999999999,-8.099999999999994,-10.0
2019-02-22,-28.700000000000003,-13.399999999999999,-34.0,-16.3,-17.5,-18.6,6.199999999999999,-8.099999999999994,-10.0
2019-03-01,-24.60000000000001,-9.6,-28.700000000000017,-15.699999999999996,-90.0,-17.0,6.300000000000001,-7.399999999999999,-7.399999999999999
2019-03-08,-24.60000000000001,-9.6,-28.700000000000017,-15.699999999999996,-90.0,-17.0,6.300000000000001,-7.399999999999999,-7.399999999999999
2019-03-15,-24.60000000000001,-9.6,-28.700000000000017,-15.699999999999996,-90.0,-17.0,6.300000000000001,-7.399999999999999,-7.399999999999999
2019-03-22,-24.60000000000001,-9.6,-28.700000000000017,-15.699999999999996,-90.0,-17.0,6.300000000000001,-7.399999999999999,-7.399999999999999
2019-03-29,-24.60000000000001,-9.6,-28.700000000000017,-15.699999999999996,-90.0,-17.0,6.300000000000001,-7.399999999999999,-7.399999999999999
2019-04-05,-26.299999999999997,-8.9,-23.30000000000001,-16.4,-24.400000000000034,-16.9,3.3999999999999986,-9.100000000000001,-12.299999999999997
2019-04-12,-26.299999999999997,-8.9,-23.30000000000001,-16.4,-24.400000000000034,-16.9,3.3999999999999986,-9.100000000000001,-12.299999999999997
2019-04-19,-26.299999999999997,-8.9,-23.30000000000001,-16.4,-24.400000000000034,-16.9,3.3999999999999986,-9.100000000000001,-12.299999999999997
2019-04-26,-26.299999999999997,-8.9,-23.30000000000001,-16.4,-24.400000000000034,-16.9,3.3999999999999986,-9.100000000000001,-12.299999999999997
2019-05-03,-22.0,-8.0,-24.400000000000006,-14.399999999999999,-27.30000000000001,-14.6,1.3999999999999986,-12.0,-15.099999999999994
2019-05-10,-22.0,-8.0,-24.400000000000006,-14.399999999999999,-27.30000000000001,-14.6,1.3999999999999986,-12.0,-15.099999999999994
2019-05-17,-22.0,-8.0,-24.400000000000006,-14.399999999999999,-27.30000000000001,-14.6,1.3999999999999986,-12.0,-15.099999999999994
2019-05-24,-22.0,-8.0,-24.400000000000006,-14.399999999999999,-27.30000000000001,-14.6,1.3999999999999986,-12.0,-15.099999999999994
2019-05-31,-26.799999999999997,-9.4,-24.5,-12.700000000000003,7.0,-11.0,0.6999999999999993,-13.899999999999999,-16.0
2019-06-07,-26.799999999999997,-9.4,-24.5,-12.700000000000003,7.0,-11.0,0.6999999999999993,-13.899999999999999,-16.0
2019-06-14,-26.799999999999997,-9.4,-24.5,-12.700000000000003,7.0,-11.0,0.6999999999999993,-13.899999999999999,-16.0
2019-06-21,-26.799999999999997,-9.4,-24.5,-12.700000000000003,7.0,-11.0,0.6999999999999993,-13.899999999999999,-16.0
2019-06-28,-26.799999999999997,-9.4,-24.5,-12.700000000000003,7.0,-11.0,0.6999999999999993,-13.899999999999999,-16.0
2019-07-05,-24.300000000000004,-7.800000000000001,-19.400000000000006,-9.800000000000004,16.0,-12.4,2.599999999999998,-14.599999999999998,-16.800000000000004
2019-07-12,-24.300000000000004,-7.800000000000001,-19.400000000000006,-9.800000000000004,16.0,-12.4,2.599999999999998,-14.599999999999998,-16.800000000000004
