date,USD_BROAD,EUR,CAD,JPY,BRL,CLP,PLN,MXN,HUF,CNH,IDR,INR,TWD,THB,SGD,KRW,MYR,PHP
2013-01-04,80.3177,125.942,134.443,134.26,129.983,131.25,134.988,149.442,129.056,107.852,115.195,96.7512,111.116,115.713,114.629,110.802,137.396,112.307
2013-01-11,79.6263,128.356,135.596,133.439,130.913,132.334,138.236,151.499,129.266,108.462,114.254,97.6159,111.509,116.741,115.179,111.644,138.814,113.285
2013-01-18,79.6438,129.321,134.684,131.838,130.402,132.063,138.3,152.087,131.894,108.374,115.06,99.5024,111.564,118.859,115.103,111.612,139.31,113.303
2013-01-25,79.9574,130.074,132.838,130.144,131.336,132.579,137.554,151.638,130.954,107.972,115.58,99.577,110.369,118.187,114.793,109.431,137.415,112.975
2013-02-01,79.7587,132.085,133.48,128.485,134.078,132.385,139.302,150.739,135.145,107.998,116.751,100.899,108.975,118.726,113.94,107.957,134.705,113.262
2013-02-08,80.0233,129.893,133.699,127.923,136.401,131.975,137.892,150.937,133.086,107.842,117.359,100.489,108.654,118.761,114.28,108.193,135.343,113.138
2013-02-15,80.1424,129.125,133.157,127.579,136.202,132.525,136.507,151.131,132.229,107.989,117.13,99.3468,109.127,118.509,114.417,109.343,135.784,113.49
2013-02-22,80.728,127.534,130.921,126.739,135.336,131.675,135.76,150.832,130.479,107.72,116.817,99.4622,108.951,118.604,114.361,108.998,135.332,113.273
2013-03-01,81.1969,126.064,129.271,127.1,134.472,131.915,134.548,149.663,128.069,108.019,116.892,98.2289,108.925,118.838,114.194,108.724,135.44,113.394
2013-03-08,81.0259,126.967,129.514,123.332,136.555,132.254,135.858,150.924,128.295,108.336,117.244,99.5028,108.904,119.189,113.762,108.603,135.212,113.484
2013-03-15,80.8387,126.47,130.788,122.965,135.792,132.566,134.774,154.57,124.393,108.267,116.98,100.276,108.689,119.935,113.534,106.495,134.146,113.772
2013-03-22,80.9833,125.378,130.269,124.475,133.472,131.869,132.566,155.091,122.4,108.353,116.347,99.8234,108.117,121.025,113.515,105.906,134.947,113.08
2013-03-29,80.9371,124.164,131.248,125.374,132.658,132.46,131.606,155.836,122.498,108.34,116.828,99.6409,108.239,120.999,114.329,106.364,136.083,113.181
2013-04-05,80.9274,125.096,131.641,122.598,133.306,133.027,132.506,155.876,124.755,108.479,116.801,99.2409,107.85,120.95,114.512,104.46,137.518,112.351
2013-04-12,80.4954,126.516,131.893,118.786,135.7,133.943,136.183,159.362,128.722,108.729,117.343,99.889,107.812,122.239,114.752,104.65,138.125,112.065
2013-04-19,80.727,126.717,130.272,118.796,133.304,131.363,136.671,157.411,127.57,108.966,117.367,101.355,108.457,123.992,115.0,105.78,138.435,112.578
2013-04-26,80.6756,125.912,130.889,119.34,134.086,132.387,134.146,158.302,125.447,109.145,117.201,100.589,109.032,120.997,114.834,106.4,138.368,112.304
2013-05-03,80.2839,127.024,131.948,120.053,133.77,132.381,135.821,158.145,128.93,109.387,117.082,101.563,109.43,119.929,115.292,108.04,138.684,113.473
2013-05-10,80.5718,125.851,132.47,115.838,133.787,132.318,134.683,160.057,129.201,109.563,117.23,100.311,108.819,119.401,114.986,106.88,140.568,112.683
2013-05-17,81.3671,124.499,130.181,114.962,132.685,130.177,132.07,156.602,128.786,109.619,116.888,100.166,107.935,119.267,113.466,106.078,139.08,112.507
2013-05-24,81.5011,125.451,128.983,115.942,131.976,128.393,132.05,154.868,129.874,110.019,116.615,98.9528,108.061,118.696,112.643,105.135,138.631,111.251
2013-05-31,82.0509,125.764,129.012,116.998,126.543,126.096,130.074,149.437,128.008,109.522,115.016,97.5564,107.71,117.292,112.896,104.878,135.762,109.6
2013-06-07,81.2581,128.28,130.124,122.939,125.201,123.868,131.664,150.15,130.111,109.775,114.331,96.7845,108.643,116.064,114.586,105.617,135.518,109.447
2013-06-14,80.7925,128.942,131.209,123.713,127.065,126.879,135.335,152.563,133.284,109.933,115.354,96.2221,108.269,116.232,113.947,105.194,134.934,108.43
2013-06-21,82.2638,127.914,128.577,120.296,120.048,121.653,131.102,145.469,128.896,109.996,114.667,93.6264,107.324,114.243,112.114,102.717,131.161,105.911
2013-06-28,82.383,126.504,127.237,118.58,122.828,123.952,129.276,148.267,129.041,109.93,114.567,93.0505,107.951,114.693,112.754,103.697,132.853,107.603
2013-07-05,82.7529,124.717,126.523,117.425,120.68,124.452,129.007,149.919,127.616,109.96,114.878,92.096,107.613,114.258,111.996,103.813,131.958,107.12
2013-07-12,82.2314,126.269,128.471,118.059,120.069,123.844,129.284,150.48,130.131,109.893,115.064,92.9079,108.131,114.119,112.947,105.323,132.424,107.014
2013-07-19,81.7938,126.916,128.407,116.931,121.785,125.027,132.482,154.728,129.507,109.976,113.153,93.7254,107.969,114.512,112.923,105.678,131.7,107.138
2013-07-26,81.4092,128.473,129.761,119.032,121.082,123.775,134.277,153.451,130.848,110.034,112.459,94.8515,108.095,114.216,113.113,106.567,130.804,107.496
2013-08-02,82.192,127.784,128.279,117.472,117.945,121.284,133.127,150.55,128.39,110.148,112.189,91.8923,107.681,113.342,112.061,105.485,128.866,106.406
2013-08-09,81.1629,129.467,129.416,121.492,119.532,123.446,136.917,154.05,131.21,110.387,112.187,92.8208,108.084,113.907,113.676,106.756,129.918,106.941
2013-08-16,81.6323,129.103,129.107,120.248,116.264,122.427,135.211,150.69,129.834,110.565,109.709,90.8735,108.091,113.846,112.676,106.597,128.318,106.355
2013-08-23,82.3016,129.29,126.31,118.367,114.072,122.195,135.577,148.91,130.809,110.499,104.518,87.9977,107.976,111.624,111.79,106.435,127.545,105.392
2013-08-30,82.6932,128.156,126.686,119.236,115.838,122.441,133.303,145.455,128.724,110.481,103.142,84.8932,107.936,110.79,112.399,106.835,127.729,104.31
2013-09-06,82.8089,126.862,127.465,117.373,117.546,122.918,130.877,145.134,127.333,110.548,99.5919,86.6019,108.592,110.041,112.059,108.559,126.562,104.732
2013-09-13,81.9273,128.623,128.98,117.392,119.505,124.565,135.282,148.04,129.238,110.586,103.049,89.2625,108.815,111.874,112.936,109.118,127.922,106.228
2013-09-20,80.8973,131.031,129.529,117.731,124.001,125.913,137.294,152.23,132.597,110.678,104.525,90.8703,109.416,115.152,114.902,110.215,132.98,108.172
2013-09-27,81.4292,130.72,129.013,118.658,121.417,124.89,136.942,147.605,131.906,110.562,101.953,91.0111,109.327,113.936,114.2,110.286,129.85,107.295
2013-10-04,81.056,131.595,128.905,120.272,123.891,124.923,138.661,147.792,133.936,110.769,103.104,92.2582,110.135,113.953,115.155,110.527,132.634,107.902
2013-10-11,81.0606,131.327,128.199,118.936,125.768,126.007,138.934,148.737,134.985,110.824,106.559,93.3446,110.253,114.084,115.271,110.851,132.49,108.258
2013-10-18,80.3593,132.585,129.473,119.734,126.998,126.361,140.544,152.143,136.292,111.154,106.812,93.2684,110.091,114.943,116.071,111.857,133.509,108.16
2013-10-25,80.5318,133.577,127.628,120.245,125.107,124.266,141.344,149.708,138.089,111.432,108.477,92.9035,109.977,114.79,116.238,111.677,134.546,108.23
2013-11-01,81.1579,130.804,127.877,118.901,122.623,122.12,138.453,149.058,133.616,111.229,104.969,92.2295,109.98,114.46,115.694,111.787,132.594,107.616
2013-11-08,81.5018,129.893,127.415,119.155,119.621,121.238,137.681,147.266,132.824,111.455,103.9,91.3211,109.707,113.784,115.701,111.677,132.488,107.962
2013-11-15,81.522,130.174,127.376,116.568,118.796,120.545,137.827,149.936,132.01,111.52,102.265,90.9276,109.35,113.073,115.208,111.749,131.626,107.028
2013-11-22,81.667,130.807,126.251,115.596,119.313,120.212,138.058,148.83,132.882,111.54,101.609,91.345,109.301,112.105,114.857,111.761,130.649,106.226
2013-11-29,81.6955,131.732,125.843,114.467,118.804,118.529,138.881,148.652,132.422,111.359,99.3189,92.1201,109.264,111.312,114.536,112.261,130.596,107.049
2013-12-06,81.6521,132.322,125.043,114.665,116.857,118.9,139.857,148.93,132.778,111.712,98.1001,93.6346,109.263,110.509,114.79,112.385,130.312,105.91
2013-12-13,81.6156,132.829,125.052,113.045,118.28,118.212,140.74,150.036,132.894,111.69,97.6077,92.8732,109.247,111.384,114.406,112.736,130.319,105.809
2013-12-20,81.9158,132.147,124.979,112.176,116.212,118.15,140.715,149.433,134.103,111.772,96.5636,92.9515,107.985,109.611,113.511,111.873,128.18,105.064
2013-12-27,81.6287,134.155,125.146,111.729,117.33,119.602,143.292,148.542,137.324,111.783,96.6865,93.4427,107.977,108.704,113.663,112.748,128.285,105.471
2014-01-03,81.8286,132.02,125.385,112.271,116.358,118.709,140.44,148.643,134.106,112.283,97.2321,93.2092,108.139,108.357,113.787,112.683,128.581,104.835
2014-01-10,82.1471,131.599,122.693,111.653,116.019,117.819,139.802,149.019,133.468,112.515,98.0963,93.7892,107.692,108.093,113.356,111.977,129.025,104.805
2014-01-17,82.2788,131.603,121.722,112.334,117.703,117.808,140.385,146.957,133.05,112.831,99.4618,94.4387,107.548,108.762,113.115,112.087,128.12,103.885
2014-01-24,82.7522,132.799,120.269,114.692,114.905,113.727,139.535,144.126,131.655,112.467,97.2582,92.9609,107.004,108.734,112.61,109.622,125.851,102.689
2014-01-31,83.0614,131.138,119.064,114.806,114.332,114.225,136.825,145.097,127.216,112.594,96.9642,92.8839,106.658,108.343,112.715,109.81,126.265,103.272
2014-02-07,82.6116,131.331,120.449,114.914,116.433,113.844,139.03,146.835,129.384,112.755,98.4177,93.7797,106.856,108.983,113.585,110.737,126.602,104.493
2014-02-14,82.0447,132.677,121.745,115.288,116.533,115.127,141.712,147.425,130.547,112.704,101.897,94.4377,107.014,110.641,114.349,112.352,128.071,105.163
2014-02-21,82.6062,132.667,119.473,114.636,117.378,113.396,141.213,146.889,129.575,111.414,101.398,94.2663,106.749,109.847,113.843,110.619,128.011,105.213
2014-02-28,82.336,133.503,119.852,115.262,120.3,111.956,142.148,147.348,130.9,111.205,102.759,94.8036,106.874,109.557,113.887,111.693,129.356,105.157
2014-03-07,81.9088,134.573,121.234,114.144,119.995,112.952,142.367,148.473,132.189,111.561,104.273,96.1752,107.236,110.901,114.174,112.202,129.832,106.009
2014-03-14,82.2568,134.388,120.361,115.947,118.124,110.107,140.765,147.239,130.395,110.658,105.214,96.0727,106.723,110.736,114.101,111.101,129.047,105.264
2014-03-21,82.666,133.527,118.492,114.939,119.933,112.012,141.235,147.575,130.093,109.785,104.337,96.5597,105.887,110.506,113.267,110.447,127.915,103.857
2014-03-28,82.0921,132.946,121.056,114.896,123.686,114.873,141.396,149.712,130.991,109.779,105.458,98.7012,106.375,110.072,114.542,111.496,129.754,105.103
2014-04-04,82.2795,132.631,120.927,113.206,122.616,113.132,141.343,149.026,131.69,109.62,105.42,98.0263,107.025,109.965,114.188,113.036,129.006,104.747
2014-04-11,81.5155,134.457,121.981,115.872,126.767,115.818,142.822,150.112,133.902,109.759,104.54,98.139,107.802,110.936,115.81,114.844,130.442,105.983
