date,EUR,USD,CAD,JPY,KRW,MYR,ASIA,CNH,EM,IDR,INR,TWD,THB,SGD,PHP,CLP,HUF,MXN,PLN,BRL
2016-09-30,4.48,-3.94,-2.09,0.3,-0.11,-4.33,0.32,2.73,1.63,7.91,0.56,-0.27,-1.25,0.95,-0.47,9.58,0.55,0.4,0.78,-0.85
2016-10-07,6.04,-4.28,-5.12,-3.24,-1.33,-4.48,-1.36,2.29,0.04,2.46,-1.68,-1.37,0.4,-0.24,-0.34,6.79,2.19,0.79,3.38,1.41
2016-10-14,5.66,-4.05,3.3,-6.66,-1.68,-4.21,-4.18,-0.1,-0.83,-4.08,-2.76,-0.24,-0.3,0.17,-1.21,3.37,2.41,7.18,2.55,4.22
2016-10-21,2.87,-2.2,2.26,-6.31,-2.43,0.29,-5.28,-2.9,-2.22,-3.19,0.98,-1.52,-0.08,-5.9,-0.06,-1.41,1.86,7.6,-1.86,2.95
2016-10-28,1.09,-0.26,-1.01,-7.88,-2.13,-0.57,-4.06,-1.73,-2.73,-7.19,0.72,-2.05,-2.44,-6.62,1.37,-0.22,-1.05,4.77,-2.5,-0.08
2016-11-04,0.6,-0.54,-1.01,-4.11,-1.86,2.41,-2.18,1.86,-0.09,-4.52,-1.79,-2.23,-2.25,-0.63,-1.75,2.27,-0.73,5.92,-2.52,-1.03
2016-11-11,-0.63,3.1,-8.56,-7.6,-4.0,3.58,-2.58,0.97,-1.99,1.0,-2.41,-2.75,-0.26,-3.4,2.84,2.49,-1.66,1.43,-5.54,-2.38
2016-11-18,-1.72,7.18,0.18,-9.5,-1.98,1.2,-2.47,1.45,-3.43,-0.9,-9.69,-3.51,-2.22,3.45,0.32,2.46,-4.64,-0.3,-6.34,-1.76
2016-11-25,-5.26,7.43,9.25,-7.61,-1.27,2.76,-4.06,-1.42,-3.67,-0.02,-7.9,-3.46,-1.29,-4.54,-2.46,0.24,-2.35,-1.46,-6.26,0.05
2016-12-02,-7.24,9.33,10.0,-8.15,-1.73,0.99,-3.97,-2.34,-5.51,-0.95,-4.32,-2.28,-1.49,-3.16,0.21,2.16,-8.37,-2.3,-8.44,-2.15
2016-12-09,-5.33,5.97,10.0,-7.08,0.01,-0.32,-0.9,-1.44,-2.21,-1.5,-1.44,-1.18,-1.29,4.5,0.16,4.73,-9.22,0.46,-5.3,-2.09
2016-12-16,-1.47,1.5,5.97,-5.46,0.0,0.28,1.24,-0.43,0.13,-1.78,4.3,2.56,-1.06,4.93,1.97,7.18,-6.04,0.82,-1.8,-4.51
2016-12-23,-2.44,1.87,3.4,-1.83,-0.32,0.05,2.1,-0.35,0.1,1.42,6.44,4.05,-1.36,10.0,3.09,2.93,-5.24,-0.01,-1.09,-6.75
2016-12-30,-6.72,3.0,1.24,-4.55,0.19,0.61,0.34,-1.78,0.79,1.96,4.69,1.08,-1.23,9.68,2.55,-1.35,-1.41,0.06,1.88,-4.63
2017-01-06,-5.21,2.21,-0.23,-2.77,0.18,1.42,-0.33,0.82,1.48,5.02,4.79,1.29,-1.44,5.95,2.84,-2.95,1.37,-0.21,4.2,-3.9
2017-01-13,-4.05,-0.85,1.25,-4.91,0.87,1.34,0.86,1.21,2.91,4.9,3.68,-0.99,-1.52,10.0,3.27,-3.02,3.98,-0.99,4.28,1.39
2017-01-20,0.87,-2.1,2.11,-5.14,1.75,0.31,2.54,3.7,4.24,3.42,2.71,-2.65,-1.13,9.24,1.38,0.67,3.81,0.09,4.4,3.36
2017-01-27,2.41,-3.96,5.38,-3.4,0.76,0.44,3.37,4.72,4.26,5.44,3.55,0.68,-1.17,7.7,0.85,1.43,0.85,1.43,3.81,2.92
2017-02-03,-0.77,-4.92,7.97,2.06,0.48,0.63,3.73,4.04,4.74,-1.71,3.97,0.3,1.0,8.43,0.33,3.22,0.34,1.74,4.58,2.69
2017-02-10,-6.43,1.43,7.46,-0.26,0.28,0.75,1.23,3.03,2.42,-3.36,2.59,-1.04,1.53,2.11,-0.78,2.45,-3.28,1.82,4.0,-1.03
2017-02-17,-9.46,3.79,8.39,0.46,-0.35,0.53,-2.38,0.76,0.25,-6.08,-4.0,0.15,0.96,-0.57,-2.53,1.68,-2.5,0.69,2.1,-0.85
2017-02-24,-9.47,3.55,5.46,3.28,0.61,0.58,-2.42,0.46,1.12,-6.9,-7.46,0.85,3.12,0.8,-3.87,2.87,0.51,-0.59,1.99,1.05
2017-03-03,-2.71,8.77,0.09,-2.91,-1.56,0.54,-5.2,-1.11,-3.41,-3.4,-9.54,1.03,1.27,-2.45,-5.12,1.6,-1.33,-0.92,-0.56,-0.38
2017-03-10,4.03,3.7,-3.1,4.53,-4.22,0.75,-4.05,0.23,-3.86,-1.5,-4.73,4.06,-0.5,-5.03,-7.27,1.04,-2.01,-4.29,-2.65,0.51
2017-03-17,5.37,-3.28,-3.65,6.38,0.14,1.77,-0.7,0.31,-1.24,1.44,0.57,-2.16,1.15,0.48,-2.99,1.71,-3.31,-3.82,-0.57,-0.02
2017-03-24,8.28,-4.1,-2.93,5.05,2.66,1.68,4.73,-0.28,-1.38,0.62,4.37,-4.36,2.35,1.57,1.71,1.12,-1.85,-3.59,-0.6,-4.62
2017-03-31,3.25,-6.9,1.64,6.24,7.03,1.63,8.22,1.34,3.2,0.16,4.92,-10.0,1.93,7.08,6.93,0.63,-0.53,-4.48,0.43,-2.19
2017-04-07,-2.07,-3.31,5.05,4.86,9.69,1.34,6.68,-1.32,3.08,0.96,2.94,-10.0,4.64,10.0,8.97,-0.89,1.98,-1.81,1.86,-2.87
2017-04-14,-2.71,1.76,3.86,-0.09,-0.27,1.17,4.62,-2.08,1.63,-2.56,2.47,-6.06,3.2,5.43,8.69,0.1,1.66,-2.32,0.26,-3.32
2017-04-21,-2.96,4.5,-1.54,-0.82,-5.52,1.65,1.91,-2.09,0.23,-1.76,2.1,-6.72,0.81,1.22,4.83,2.57,-0.25,-3.28,-1.06,-1.76
2017-04-28,1.12,3.67,-6.78,0.52,-6.42,1.49,1.9,-3.81,-0.23,-1.53,4.77,-3.82,-2.2,-2.07,0.38,0.26,0.11,-4.41,-1.3,-3.66
2017-05-05,3.79,4.8,-8.98,-2.04,-6.92,1.84,0.69,-2.01,-0.78,-1.93,1.98,-5.39,-3.7,-2.97,-3.45,0.86,0.25,-4.29,-0.84,-2.58
2017-05-12,7.23,0.22,-8.78,-1.33,-0.59,1.42,4.29,1.52,1.37,-0.05,3.09,3.51,-3.25,-8.41,-2.79,1.8,2.72,-1.52,-1.38,0.01
2017-05-19,6.29,-2.38,-5.79,-2.47,4.02,0.85,8.88,1.68,4.91,1.48,1.06,9.28,-6.04,-3.82,-3.22,-1.72,6.77,-0.58,-0.05,3.28
2017-05-26,2.47,0.43,-1.39,-2.44,4.12,0.18,6.56,2.82,6.38,0.93,-3.22,7.96,-3.32,-1.75,-2.06,3.06,7.76,2.64,-0.54,5.26
2017-06-02,2.92,-3.31,-0.54,-1.87,5.51,0.06,7.77,5.91,10.0,1.44,-4.02,7.79,-2.76,-1.76,2.71,4.04,8.26,4.76,0.05,5.46
2017-06-09,-2.36,0.94,1.42,-2.25,2.63,-0.75,3.2,6.04,5.37,0.41,-7.02,4.19,0.24,3.62,-0.5,1.89,7.12,5.7,0.75,4.15
2017-06-16,-1.01,1.17,0.18,0.4,0.51,-1.51,-5.73,1.01,0.17,-1.8,-5.24,0.73,2.71,1.14,-0.62,1.95,4.62,4.21,-0.34,3.22
2017-06-23,-0.1,-1.07,0.1,1.44,-0.82,0.1,-5.31,-2.85,-3.06,-1.62,-1.82,-2.24,3.68,-3.68,-3.37,0.7,1.5,2.49,-2.75,0.4
2017-06-30,4.38,-2.96,2.13,-2.76,-3.83,0.41,-6.87,-8.26,-5.49,-2.76,0.52,-2.97,5.68,-1.85,-3.2,2.34,-0.18,1.75,-2.41,-0.03
2017-07-07,7.62,-1.15,0.11,-4.21,-1.81,1.31,-7.2,-10.0,-7.99,-2.36,-1.19,-2.06,3.99,-1.29,-4.43,0.54,-1.32,-1.78,-1.77,0.5
2017-07-14,5.9,-1.52,-1.94,-2.5,-2.8,2.25,-3.36,-3.81,-4.63,-1.85,-4.19,-0.09,3.62,-1.59,-3.07,2.35,-1.98,0.35,-1.36,-0.05
2017-07-21,3.47,-0.39,-2.19,-3.09,2.28,1.42,-1.47,-2.51,-2.46,-1.26,-6.21,2.36,0.64,2.39,-0.41,-0.23,-1.91,-1.61,0.87,2.49
2017-07-28,-1.32,1.91,0.46,-0.57,6.0,0.83,0.79,-3.81,0.72,-0.97,-2.23,2.2,-6.28,1.51,0.63,0.44,-1.49,-0.36,-1.25,3.05
2017-08-04,-4.27,0.25,1.01,3.61,1.07,0.4,0.73,0.09,4.44,-0.22,1.08,1.96,-2.79,-0.33,3.35,2.2,-1.23,-0.21,-1.1,3.82
2017-08-11,-3.64,3.8,4.04,-0.34,-0.41,-0.04,-0.87,-5.77,0.8,0.28,3.1,0.53,-0.13,2.06,3.11,1.08,-2.08,-0.87,-2.74,3.86
2017-08-18,-0.24,1.09,3.75,1.69,-3.31,-0.78,-6.95,-8.63,-2.56,-1.34,3.1,-0.26,-3.42,0.21,0.4,3.41,-1.01,0.41,-3.29,2.2
2017-08-25,0.69,0.01,1.19,2.77,-5.46,-1.06,-8.14,-4.46,-3.24,-2.34,-2.95,0.1,2.48,1.8,-1.38,2.89,-0.66,-1.59,-0.51,2.27
2017-09-01,0.3,-1.32,0.86,-0.8,-2.86,-0.94,-1.84,-0.81,0.41,-3.23,-1.59,-0.24,3.95,3.75,0.6,1.78,-0.5,-0.7,-0.41,0.55
2017-09-08,0.59,-3.11,-0.07,0.53,3.07,-1.34,3.28,1.98,3.21,-4.75,1.73,-0.48,3.65,0.3,-1.37,-1.14,-0.38,-2.21,1.62,0.02
2017-09-15,-0.02,-1.07,-0.31,-3.88,6.84,-2.02,6.68,3.35,4.37,-1.99,3.6,-1.91,10.0,-2.27,-1.23,-0.89,-0.61,-3.91,0.14,0.78
2017-09-22,-5.02,3.06,-2.01,-3.07,5.92,-3.49,7.95,2.49,1.72,1.42,3.39,-0.78,7.7,-6.73,6.07,-1.43,-2.54,-5.35,-0.91,-2.32
2017-09-29,-1.36,3.82,-2.85,0.13,2.82,-4.2,5.04,0.36,-3.05,5.15,1.67,0.43,7.66,-7.46,6.36,-2.65,-3.32,-6.34,-3.88,0.61
2017-10-06,-0.41,4.19,-1.49,0.54,0.43,-4.23,-2.23,-1.99,-6.16,6.52,-3.56,0.54,7.58,-6.81,8.32,8.24,-4.47,-7.46,-4.66,1.88
2017-10-13,-1.44,1.98,-2.9,4.18,-2.66,-2.88,1.33,1.32,-1.84,6.3,-2.4,2.53,4.99,-4.1,9.12,7.98,-2.92,-2.81,-0.6,1.35
2017-10-20,-0.27,-1.17,-3.74,2.25,-1.09,0.05,0.99,-2.51,2.09,6.44,2.15,0.68,6.4,-2.71,2.2,6.53,-0.14,0.7,0.78,2.68
2017-10-27,-2.84,-1.58,-2.09,1.8,6.71,0.03,-2.93,-8.74,0.79,0.24,2.37,-0.02,1.52,-1.65,-0.28,9.57,0.37,5.13,3.27,0.21
2017-11-03,-2.48,-1.95,-2.66,-0.04,6.66,0.15,1.52,-4.68,2.25,4.14,4.38,0.51,3.94,-2.55,-0.81,-3.21,0.63,8.48,3.12,-3.71
2017-11-10,0.08,-2.54,-2.19,-3.54,7.54,-2.71,3.08,-3.42,0.35,1.61,2.51,0.31,-0.83,-0.11,-0.61,-6.41,-1.58,7.77,1.77,-5.34
2017-11-17,0.86,-3.87,-1.33,-0.74,6.29,-2.67,4.14,-1.06,-0.5,0.43,-0.56,1.44,3.26,1.78,1.72,-9.63,-3.12,7.8,0.21,-3.9
2017-11-24,4.03,-6.31,-0.75,-5.0,1.47,-2.22,7.0,0.02,3.55,6.32,0.17,2.28,0.3,4.28,1.73,-8.76,-1.76,6.73,2.67,-3.16
2017-12-01,-0.81,-4.87,-0.19,-4.41,-0.31,-1.9,3.68,-4.36,1.78,1.45,-1.81,2.57,-5.61,6.21,1.88,-7.23,0.64,7.69,4.0,0.39
2017-12-08,-4.16,-0.72,-1.51,-4.51,-0.51,-1.75,-1.37,-4.14,-1.2,-0.98,-2.58,1.98,-0.19,4.76,2.85,-9.81,0.56,6.9,2.52,-0.95
2017-12-15,-3.99,1.65,-0.3,-6.85,2.05,-1.85,-1.04,-3.93,-3.73,-2.72,-1.35,1.89,-2.93,3.19,-0.56,-5.84,0.4,2.72,-1.19,-3.33
2017-12-22,-3.04,4.02,0.85,-6.48,-1.97,-1.71,-1.98,0.27,-8.92,-1.8,-2.84,1.57,-1.07,-0.1,-1.68,-2.25,-0.09,0.57,-4.44,-3.41
2017-12-29,-0.76,2.31,2.49,-3.64,-1.31,-1.73,1.51,3.39,-6.63,1.66,0.53,0.86,0.75,0.56,-3.0,2.37,-0.25,-0.86,-4.61,-6.13
2018-01-05,-0.79,1.12,5.48,-6.19,-0.49,-1.61,4.83,2.76,-1.91,5.05,1.79,1.24,-4.6,2.03,-3.13,5.3,2.32,-1.61,-1.91,-2.16
2018-01-12,-0.67,1.23,3.99,-7.85,0.17,-1.07,2.03,1.93,0.97,3.59,2.52,0.72,-3.62,3.71,-2.8,-0.29,4.35,1.13,2.38,2.07
2018-01-19,-3.72,1.62,0.06,-2.25,3.8,-0.99,0.34,-0.99,6.02,-1.01,1.67,0.16,-3.18,5.84,-1.98,-4.66,3.91,5.39,1.21,1.5
2018-01-26,-2.65,4.37,0.24,0.18,-0.85,-0.99,-2.23,1.62,2.51,-1.77,0.38,-0.35,-6.65,5.09,-1.99,-5.48,1.9,8.46,0.21,-3.06
2018-02-02,-2.64,6.89,-1.52,0.78,-6.85,-0.99,-5.5,2.27,1.88,-5.78,0.65,-1.61,5.57,5.64,-2.95,-3.92,0.33,9.31,0.83,-0.87
2018-02-09,0.08,3.54,0.82,2.62,-7.85,-0.99,-2.44,4.36,-0.47,-6.81,1.33,-0.84,0.28,1.15,-1.14,-0.28,-1.07,7.29,-10.0,-3.92
2018-02-16,2.46,0.71,2.7,0.69,-9.4,-0.99,-3.4,6.78,-2.42,-2.35,0.23,-1.7,6.16,-1.74,-0.71,1.58,-1.9,4.64,-7.79,-1.03
2018-02-23,3.1,-3.21,1.93,4.62,-3.99,-1.12,-2.61,4.39,0.3,-3.21,-1.03,-0.85,0.83,-2.25,-0.88,1.59,-1.98,2.11,-8.14,2.4
2018-03-02,4.6,-4.18,0.33,6.03,5.78,-1.26,-0.79,2.09,-3.3,-6.5,0.98,0.11,-10.0,-4.28,-0.11,0.91,-3.7,-0.41,-9.25,2.02
2018-03-09,4.21,-5.52,2.66,4.03,5.73,-1.35,-1.34,1.04,-2.69,-1.46,-0.37,-0.52,-5.05,-4.45,-1.28,0.63,-3.7,-2.18,-5.46,2.71
2018-03-16,1.72,-0.59,0.28,9.14,8.2,-1.15,-0.81,-0.21,-6.23,-5.85,1.3,-0.67,-6.13,-2.48,-1.06,-1.55,-1.75,-2.46,-5.74,1.72
2018-03-23,2.44,-2.61,2.4,3.27,7.89,-0.79,1.61,1.29,-1.47,-4.52,2.87,-1.14,-2.92,-2.0,-1.48,-3.14,-0.52,-3.05,-5.91,1.42
2018-03-30,2.72,-4.6,2.62,3.91,0.84,-0.41,1.97,4.24,1.46,6.71,-0.34,-0.98,0.23,-2.95,-1.0,-3.72,0.4,0.1,-1.68,2.67
2018-04-06,0.44,-4.68,4.27,10.0,1.51,-0.05,-0.94,3.67,1.69,10.0,-3.25,-1.56,-4.4,-2.54,-1.18,-4.95,1.85,3.19,0.84,0.41
2018-04-13,2.05,-10.0,7.86,8.01,-1.32,0.04,-1.79,3.84,2.5,9.74,-4.49,-0.17,-5.22,-3.63,-1.31,-5.03,0.28,4.22,3.57,-0.39
2018-04-20,0.97,-2.14,4.49,8.98,-2.09,0.28,-7.55,-0.01,-4.43,2.79,-6.37,0.15,-5.23,-5.0,-1.34,-1.47,0.83,1.4,6.48,-1.14
2018-04-27,-2.06,2.01,3.23,9.38,-0.54,0.68,-8.33,-2.77,-7.63,0.94,-7.12,0.45,-6.49,-7.31,-2.16,0.2,-0.04,-3.07,2.9,-3.38
2018-05-04,-3.45,3.83,0.73,8.63,-3.96,1.1,-8.89,-5.19,-7.93,-7.76,-4.54,0.61,-2.16,-8.51,-0.23,-0.67,-2.83,-4.97,-0.6,-0.45
2018-05-11,-3.17,2.19,-0.24,7.9,-4.43,1.65,-3.03,-2.91,-4.89,-4.19,0.58,-1.67,-1.96,-9.52,-0.39,0.06,-5.99,-5.86,-5.38,-3.39
2018-05-18,-5.01,2.74,-1.89,2.84,-2.29,2.21,0.52,-1.64,-3.03,2.01,4.93,-0.57,-0.32,-8.93,1.05,-2.28,-7.86,-3.67,-8.68,-0.54
2018-05-25,-3.51,-2.12,-5.67,5.25,2.21,2.35,1.72,-4.21,-1.2,5.47,7.04,-2.44,1.73,-6.32,3.79,-4.21,-7.5,-1.42,-6.83,-5.46
2018-06-01,-1.76,-2.25,-4.24,3.16,2.07,2.13,2.53,-0.16,-3.39,9.08,5.14,-5.0,1.53,-3.66,1.17,-2.33,-5.23,-2.33,-5.56,-5.51
2018-06-08,-5.95,1.89,-6.77,6.77,6.15,1.77,-0.36,-2.42,-5.59,1.34,4.03,-8.33,1.64,-2.06,3.19,-2.24,-1.36,-2.72,-2.94,-3.99
2018-06-15,-5.89,2.65,-4.66,8.19,5.27,1.03,-4.12,-7.67,-7.71,-0.54,4.19,-10.0,1.85,-2.06,3.32,-1.91,-1.74,-1.32,-0.3,-8.67
2018-06-22,-3.79,4.67,-5.64,7.01,2.84,0.14,-2.25,-2.54,-3.99,-2.9,6.42,-9.57,0.33,-1.24,0.25,-1.17,0.76,0.23,0.2,-3.67
2018-06-29,-5.62,2.2,-5.62,7.32,2.99,-0.11,-0.99,-1.72,1.36,-5.72,5.49,-7.01,-1.09,-1.24,2.14,-1.19,3.09,3.46,0.09,4.69
2018-07-06,-0.46,0.18,-3.81,4.29,4.02,-0.09,-2.88,-2.66,0.62,2.04,3.78,-5.64,-2.97,-3.44,2.28,-1.54,1.83,3.95,-1.85,7.92
2018-07-13,1.59,-4.66,-3.7,4.53,1.85,0.53,-1.38,1.51,1.68,2.44,4.12,-2.9,-5.78,-3.7,0.94,-1.63,3.79,3.67,-2.02,5.14
2018-07-20,2.92,-3.42,-1.04,2.72,2.72,1.56,-3.83,0.63,-0.66,3.61,-3.68,0.93,-4.06,-5.51,2.93,-2.55,3.78,2.09,-1.35,10.0
2018-07-27,7.61,-3.84,-2.74,1.68,2.02,2.28,-4.79,-5.22,-2.1,3.28,2.95,2.56,-0.78,-6.52,0.78,-1.42,1.41,0.5,2.76,6.15
2018-08-03,3.01,-2.09,-1.23,0.78,3.09,2.62,-1.5,-3.98,3.06,-0.09,5.1,2.54,2.99,-5.62,-1.61,0.21,1.9,0.9,6.4,2.57
2018-08-10,1.51,0.18,-1.08,0.13,5.72,2.7,-0.68,-0.93,5.09,2.05,-3.65,-1.37,4.39,-3.5,-0.34,1.09,2.73,0.84,5.65,7.6
2018-08-17,-0.79,3.64,0.71,-2.39,5.23,2.63,-1.18,-1.19,0.47,-1.02,-0.8,-5.53,1.02,-2.96,-0.27,2.43,3.05,-1.06,3.93,0.87
2018-08-24,-2.09,2.99,3.45,-2.43,9.38,2.53,3.97,3.89,2.46,0.56,-6.8,-5.29,4.3,-1.38,1.4,2.56,1.38,-1.52,3.48,-6.25
2018-08-31,-4.33,6.26,1.44,-1.17,5.34,2.43,1.3,3.01,-3.09,3.9,-9.99,-5.84,0.14,0.89,-0.17,-0.93,1.39,-2.23,3.45,-2.12
2018-09-07,-1.85,7.14,2.27,-3.44,2.84,2.3,1.3,-0.26,-4.89,3.74,-4.28,-2.01,2.97,1.23,-1.94,-0.43,2.67,-3.89,0.95,-0.17
2018-09-14,-3.26,2.65,1.49,-3.02,2.23,2.05,5.82,0.25,3.56,3.54,-2.59,3.22,9.18,1.95,-1.93,-1.38,1.86,-1.25,2.82,4.92
2018-09-21,-1.95,0.41,3.06,0.14,-5.25,1.4,0.87,1.28,1.23,3.62,-3.25,1.41,7.47,1.77,-2.23,-1.75,4.94,-1.22,2.46,9.93
2018-09-28,4.87,-7.52,1.3,-1.79,-2.81,0.49,8.51,3.25,9.26,0.45,0.18,3.21,8.52,3.16,1.62,-1.93,3.51,0.09,2.35,3.84
2018-10-05,1.12,-4.69,2.12,0.58,-6.6,-0.97,5.08,0.17,6.67,0.56,2.36,1.27,3.04,3.01,2.0,-1.16,0.72,0.78,3.1,5.99
2018-10-12,4.25,-6.28,2.68,0.44,-6.67,-8.32,0.42,-3.64,4.08,2.84,-0.6,-2.3,-4.55,3.92,2.74,2.23,2.49,0.42,2.11,7.63
2018-10-19,-0.93,0.96,-1.63,-1.91,-3.68,-8.75,-0.38,-8.82,2.24,-0.98,1.46,-1.91,-6.59,5.21,1.05,2.77,0.56,-1.2,0.55,9.72
2018-10-26,-2.26,3.18,1.52,1.7,-8.67,0.0,-6.22,-10.0,-3.08,-1.51,5.27,-2.46,-5.05,3.55,-1.67,5.7,2.74,-3.16,-2.62,10.0
2018-11-02,-2.45,0.12,-0.27,-3.25,-3.15,0.0,-0.28,-2.54,1.34,-0.7,2.11,-0.66,-3.47,3.02,-7.15,3.04,5.38,-4.61,-3.39,6.31
2018-11-09,-9.68,1.61,1.84,-2.35,0.26,0.0,4.03,0.62,2.54,1.35,4.83,-0.49,-0.18,2.58,-7.27,0.28,2.32,-5.22,-1.27,1.53
2018-11-16,-4.11,-5.47,3.87,1.22,-0.08,0.0,8.16,7.56,5.89,-0.19,6.65,-0.72,-1.67,1.29,-5.56,1.25,2.25,-4.2,-0.92,1.55
2018-11-23,-4.89,-5.72,1.05,-0.05,5.51,0.0,9.54,10.0,8.94,3.1,3.22,-0.45,-3.56,1.58,-8.12,1.24,1.76,-4.06,-0.3,-0.86
2018-11-30,0.13,-7.52,-1.48,2.25,3.37,0.0,7.46,7.88,8.72,2.43,0.24,0.24,-0.67,2.0,3.13,2.0,-2.71,-2.29,3.65,1.27
2018-12-07,7.38,-10.0,-5.28,3.72,-0.31,0.0,8.35,9.1,10.0,-0.01,3.47,3.5,1.3,2.96,0.81,-1.41,0.65,-1.47,4.33,1.16
2018-12-14,5.78,-4.4,-6.35,-2.0,1.86,0.0,7.42,7.49,8.12,4.08,0.37,4.01,1.5,3.18,-1.69,-7.31,-0.66,0.85,3.22,-2.5
2018-12-21,5.79,-2.99,-0.63,0.55,-0.03,0.0,4.76,6.58,3.1,0.33,-5.26,4.54,1.77,3.05,-5.26,-4.75,1.31,0.87,6.16,-2.45
2018-12-28,4.69,-1.84,0.97,3.05,1.86,0.0,3.69,5.15,0.84,-0.59,-5.27,1.96,0.68,2.82,-9.9,-4.68,6.84,1.01,3.88,-6.82
2019-01-04,3.88,0.11,6.62,-1.37,3.75,0.0,1.59,3.01,-0.95,-3.11,-6.88,-0.52,-0.12,2.96,-9.09,2.33,5.74,0.68,1.14,0.43
2019-01-11,7.98,-0.87,6.28,0.9,0.97,0.0,-0.29,-0.31,-3.24,-2.72,-5.46,-0.09,-1.13,3.09,-2.17,7.73,6.29,-1.67,2.54,3.57
2019-01-18,1.51,3.2,3.69,-2.77,0.62,0.0,-1.59,-1.68,-0.84,-1.81,-7.14,0.48,-0.19,1.81,-5.01,10.0,3.96,-2.43,0.92,4.09
2019-01-25,1.18,0.0,6.41,-3.7,2.02,0.0,-0.06,-1.51,2.6,-3.98,-3.82,2.6,0.76,-0.21,-4.57,9.23,-0.26,-0.7,1.86,5.86
2019-02-01,2.32,2.11,1.47,-1.89,-2.36,0.0,-2.14,-2.04,2.52,-0.81,-3.66,3.44,-1.71,-1.94,-3.23,9.28,0.61,-0.99,4.0,3.09
2019-02-08,-2.06,5.05,0.2,0.67,-0.23,0.0,-2.44,-0.38,1.95,-4.59,-6.84,3.8,0.51,-3.25,-7.19,8.51,-1.07,0.74,3.03,-1.79
2019-02-15,8.24,2.2,-2.15,-1.74,0.27,0.0,-2.59,-0.54,-2.19,-7.37,-2.13,2.17,1.06,-3.68,-2.34,1.97,-3.33,2.76,-3.18,-5.1
2019-02-22,8.17,1.89,-1.2,-0.34,-1.49,0.0,-2.9,-1.0,-3.88,-4.66,-0.34,0.85,-0.29,-1.61,1.84,2.19,-0.68,2.04,-6.95,-6.58
2019-03-01,4.9,4.4,-4.09,-1.76,2.68,0.0,-1.23,-1.21,-2.57,-2.3,-3.67,1.74,1.02,-1.3,5.98,1.25,1.82,1.45,-5.74,-6.85
2019-03-08,4.26,3.81,-6.9,-0.66,1.48,0.0,-1.2,-1.29,-3.45,6.73,-3.61,-0.91,1.04,-1.24,3.52,-3.2,2.63,1.55,-4.76,-6.5
2019-03-15,5.89,-0.27,-6.62,-0.44,-0.26,0.0,1.5,-0.35,2.64,9.04,-2.96,1.58,-1.03,0.25,4.57,-3.52,5.32,1.37,3.59,-4.45
2019-03-22,2.84,-3.94,-9.76,-2.21,1.69,0.0,6.31,-1.02,8.17,8.97,4.2,3.39,0.55,0.81,7.41,-3.91,8.91,1.02,9.98,-3.57
2019-03-29,2.87,-7.1,-5.29,3.65,2.46,0.0,6.85,0.85,4.51,2.98,10.0,1.93,0.2,-0.71,2.47,-7.43,1.99,0.03,6.73,-4.89
2019-04-05,3.13,-5.47,-4.03,-3.09,1.27,0.0,5.29,2.15,5.8,-2.57,5.81,5.48,-1.44,-1.63,8.13,-2.88,-0.77,-0.27,6.48,-3.15
2019-04-12,1.76,-8.22,-0.62,-3.69,3.62,0.0,6.06,3.12,8.44,-3.52,7.03,5.49,-0.92,-1.77,10.0,2.31,-2.33,3.06,5.05,-2.17
2019-04-19,3.83,-5.14,-3.27,-4.17,7.9,0.0,4.43,4.15,5.61,-4.42,-0.88,6.55,-2.15,-2.58,7.51,4.37,-8.54,-1.07,1.95,-1.33
2019-04-26,1.14,0.23,-4.99,-2.58,2.55,0.0,0.55,1.13,2.47,0.06,-6.78,6.99,-3.27,-3.06,8.41,6.68,-8.04,-1.0,0.93,-0.45
2019-05-03,3.12975,-5.47023,-4.02872,-3.08581,6.03,0.0,5.29045,-0.62,5.79547,0.68,-1.57,6.65,-2.78,-2.47,4.4,2.34,-6.56,-1.99,2.34,0.25
2019-05-10,4.96,-2.46,-4.84,9.12,4.43,0.0,-3.25,-4.02,-5.06,-1.28,-1.95,1.92,-1.12,-3.44,-0.59,0.01,-7.45,-3.61,1.95,0.0
2019-05-17,-0.23,9.09,-0.74,8.43,-6.54,0.0,-8.65,-5.81,-10.0,-2.49,-1.96,-2.44,-1.25,-3.78,-2.13,-5.15,-6.69,-2.59,1.57,-2.12
2019-05-24,3.3,4.17,-0.06,6.64,-1.71,0.0,-5.9,-5.04,-6.86,-3.37,-2.46,-4.13,1.05,0.7,-2.7,-8.72,-6.79,1.02,2.25,-1.96
2019-05-31,2.32,3.01,-1.98,4.91,-5.26,0.0,-5.93,-4.52,-7.08,-1.09,-3.04,-6.51,3.44,2.96,-0.53,-6.28,-2.84,-1.27,2.05,-2.28
2019-06-07,6.32,-4.3,5.48,1.63,-2.31,0.0,-2.9,-2.77,-2.87,1.66,-3.05,-3.72,1.29,1.06,0.89,-4.73,3.5,-2.25,4.64,-0.75
2019-06-14,3.69,-5.79,3.47,-0.38,1.01,0.0,-0.92,-2.19,0.73,5.01,-0.84,-0.89,2.71,0.5,0.13,-1.98,4.93,-1.72,6.73,2.4
2019-06-21,5.66,-8.02,4.44,0.02,-0.24,0.0,-0.97,0.12,1.09,5.1,-2.92,-0.39,2.4,-0.9,-0.26,2.15,3.41,-2.93,4.33,1.84
