date,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2021-01-29,0.734793,0.288093,4.4497930000000006,1.708593,2.6392930000000003,1.6695929999999999,0.196193,0.019392999999999994,-0.8199069999999999,0.036693,-0.24593700000000002,-2.115207,-0.047707,2.1823930000000002,0.5507930000000001,0.714993
2021-02-05,0.724775,0.338075,4.385175,1.6760750000000002,2.6778750000000002,1.702075,0.219875,0.03347499999999999,-0.795825,0.07387500000000001,-0.24178100000000002,-2.105225,-0.014924999999999994,2.3668750000000003,0.570475,0.554675
2021-02-12,0.765,0.3503,4.3912,1.7459,2.6521,1.6991,0.2031,0.03449999999999999,-0.7999999999999999,0.06949999999999999,-0.244481,-2.109,0.019299999999999998,2.5457,0.6054,0.3038
2021-02-19,0.773953,0.389953,4.439653,1.8942530000000002,2.657353,1.721853,0.233853,0.045253000000000015,-0.769147,0.12115300000000001,-0.227514,-2.106847,0.03185299999999999,2.3547529999999997,0.772353,0.412053
2021-02-26,0.705407,0.44410700000000003,4.611206999999999,1.963607,2.577607,1.677307,0.275007,0.024207000000000006,-0.787893,0.178407,-0.265725,-2.144593,-0.009493000000000001,2.263107,0.912607,0.8948070000000001
2021-03-05,0.790654,0.5006539999999999,4.580554,2.028254,2.580554,1.808454,0.341754,0.06015400000000001,-0.803646,0.160654,-0.27559100000000003,-2.138846,0.050753999999999994,2.351854,0.964054,0.855954
2021-03-12,0.839032,0.45343200000000006,4.653732,2.318532,2.586432,1.899632,0.395332,0.047232000000000024,-0.814168,0.16733200000000004,-0.27793199999999996,-2.148968,0.003832000000000002,2.400632,0.965832,0.972432
2021-03-19,0.7427980000000001,0.383898,4.791498,2.381498,2.572798,1.910398,0.42409800000000003,0.030597999999999986,-0.8362020000000001,0.12259799999999998,-0.28991100000000003,-2.149202,-0.040302000000000004,2.8695980000000003,0.934498,1.120198
2021-03-26,0.791304,0.347604,4.659803999999999,2.279504,2.5451040000000003,1.909204,0.422504,0.027203999999999978,-0.843796,0.09720399999999998,-0.275018,-2.135796,-0.02379600000000001,2.771304,0.923504,1.276704
2021-04-02,0.802768,0.24066800000000002,4.509068,2.222868,2.474168,1.8479679999999998,0.344368,-0.015831999999999985,-0.884632,0.048168000000000016,-0.313523,-2.184132,-0.031832,2.779968,0.8859680000000001,1.705268
2021-04-09,0.7661680000000001,0.275868,4.477168000000001,2.251668,2.506068,1.878968,0.32886800000000005,0.007968000000000003,-0.848932,0.094668,-0.28806200000000004,-1.949532,-0.02493200000000001,3.1086679999999998,0.785768,1.582168
2021-04-16,0.835337,0.261737,4.514937,2.274737,2.460737,1.871437,0.291837,-0.0015630000000000088,-0.8467629999999999,0.11593700000000001,-0.300284,-1.9301629999999999,-0.018963000000000008,3.331337,0.691937,1.246937
2021-04-23,0.750568,0.387968,4.479768,2.179068,2.4233680000000004,1.8835680000000001,0.287068,0.0009680000000000244,-0.8394320000000001,0.144968,-0.292845,-1.887432,0.0036680000000000046,3.305568,0.698568,1.1116679999999999
2021-04-30,0.785663,0.39366300000000004,4.485163,2.203163,2.3884630000000002,1.8762630000000002,0.291963,-0.004537000000000013,-0.8301369999999999,0.12016299999999996,-0.295817,-1.588237,-0.0042370000000000185,3.397563,0.692863,1.1350630000000002
2021-05-07,0.780165,0.39526500000000003,4.435565,2.133665,2.400665,1.854765,0.305365,0.013865000000000016,-0.822735,0.14176500000000003,-0.282304,-1.2446350000000002,0.013565000000000021,3.469365,0.691165,1.031665
2021-05-14,0.824665,0.39346499999999995,4.386965,2.080565,2.3750649999999998,1.843465,0.284365,0.010364999999999985,-0.7968350000000001,0.18236499999999997,-0.28692,-1.2609350000000001,0.131665,3.292765,0.8662650000000001,1.184665
2021-05-21,0.797436,0.39653599999999994,4.405036,2.007836,2.349736,1.834236,0.220236,-0.0037640000000000173,-0.8144640000000001,0.16993599999999998,-0.293346,-1.488464,0.16483599999999998,3.110536,1.0512359999999998,1.3877359999999999
2021-05-28,0.809326,0.40852600000000006,4.373426,2.0299259999999997,2.4024259999999997,1.835726,0.23022600000000001,0.04822600000000002,-0.814874,0.18172600000000003,-0.27739800000000003,-1.3552739999999999,0.246426,3.190226,1.065326,1.163426
2021-06-04,0.9363929999999999,0.39899299999999993,4.328793,1.986793,2.4178930000000003,1.7720930000000001,0.214693,0.04789299999999999,-0.8289070000000001,0.17149299999999998,-0.28687300000000004,-1.332007,0.245893,3.2349930000000002,1.087193,1.1044930000000002
2021-06-11,0.976263,0.37176300000000007,4.204063,1.8836629999999999,2.462463,1.768463,0.188063,0.04216299999999998,-0.838437,0.17476299999999997,-0.285494,-1.0478370000000001,0.205763,3.210363,1.120963,0.861163
2021-06-18,0.9268700000000001,0.25487,4.10467,1.7108700000000001,2.34897,1.7951700000000002,0.12346999999999997,-0.05523000000000003,-0.92903,0.20937,-0.38350000000000006,-0.68423,0.15516999999999997,3.12547,1.1281700000000001,0.74577
2021-06-25,1.019981,0.225381,4.0904810000000005,1.677081,2.285081,1.8066810000000002,0.19678099999999998,-0.063219,-0.928619,0.19438099999999997,-0.392407,-0.704319,0.24078100000000002,2.986081,1.147481,1.018781
2021-07-02,1.098026,0.254026,4.184025999999999,1.710426,2.2890260000000002,1.814626,0.21682600000000002,-0.028474,-0.9136740000000001,0.249726,-0.359534,-0.9441740000000001,0.228526,3.238926,1.104126,1.358726
2021-07-09,1.007524,0.273824,4.157024,1.753724,2.253524,1.832224,0.21612399999999998,-0.010475999999999985,-0.894876,0.30422400000000005,-0.337983,-0.873976,0.251224,3.6364240000000003,1.0909240000000002,1.2811240000000002
2021-07-16,1.080481,0.25768100000000005,4.053980999999999,1.737281,2.190481,1.812781,0.18608100000000002,-0.019718999999999987,-0.918319,0.25268100000000004,-0.360974,-1.077319,0.189281,3.494781,1.076681,1.3499809999999999
