date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2013-10-15,6.09675,10910.0,61.6519,1066.7,,43.06,1.24275,31.275,29.365,2.18125,12.9798,499.16,3.08995,218.515
2013-10-16,6.09845,10915.0,61.4408,1066.78,3.175,43.125,1.2446,31.27,29.405,2.16275,12.873,495.95,3.08715,218.515
2013-10-17,6.0913,10795.0,61.1484,1062.82,3.1502,42.995,1.24055,31.01,29.375,2.15985,12.7822,493.095,3.05155,218.515
2013-10-18,6.09055,10845.0,61.2714,1060.38,3.1565,43.065,1.23725,31.0725,29.375,2.16245,12.7907,496.455,3.047,218.515
2013-10-21,6.0877,10875.0,61.5509,1061.28,3.17,43.16,1.24165,31.119,29.415,2.17315,12.9315,502.35,3.05205,218.515
2013-10-22,6.08435,10785.0,61.1796,1057.32,3.1725,43.01,1.237,31.04,29.3,2.17045,12.877,498.75,3.0231,212.255
2013-10-23,6.08335,10920.0,61.5528,1058.38,3.168,43.085,1.23885,31.1675,29.39,2.18155,12.959,503.6,3.0314,211.89
2013-10-24,6.07725,10840.0,61.4854,1062.28,3.1605,43.12,1.23685,31.1475,29.385,2.19865,12.9895,504.51,3.0276,211.99
2013-10-25,6.0763,10695.0,61.4133,1062.82,3.157,43.05,1.2365,31.07,29.395,2.18465,12.863,505.15,3.03015,212.105
2013-10-28,6.07535,10755.0,61.5029,1061.62,3.1355,43.075,1.2383,31.061,29.3925,2.18315,12.8676,506.75,3.0313,212.01
2013-10-29,6.08,10850.0,61.331,1061.7,3.1455,43.185,1.23925,31.0175,29.405,2.17965,12.879,508.635,3.0395,213.66
2013-10-30,6.0816,10840.0,61.1088,1058.72,3.1478,43.11,1.2369,31.0725,29.38,2.18675,12.8785,507.07,3.02965,213.365
2013-10-31,6.08785,10980.0,61.8206,1065.92,3.1557,43.225,1.24035,31.1635,29.44,2.22325,12.9995,512.25,3.0772,216.96
2013-11-01,6.08875,11140.0,62.3955,1063.23,3.1725,43.435,1.2434,31.24,29.435,2.258,13.079,516.5,3.1118,220.5
2013-11-04,6.08665,11180.0,62.0922,1061.82,3.1743,43.335,1.24255,31.29,29.385,2.24085,12.9875,512.68,3.094,219.385
2013-11-05,6.0876,11307.5,62.1582,1063.08,,43.28,1.2435,31.3125,29.415,2.28525,13.1355,515.15,3.10475,220.725
2013-11-06,6.08335,11275.0,62.4829,1059.62,3.1805,43.23,1.2426,31.279,29.4175,2.28685,13.1543,514.45,3.0849,219.42
2013-11-07,6.0877,11265.0,62.8053,1064.2,3.1842,43.24,1.24575,31.355,29.48,2.29695,13.1834,516.28,3.12695,221.705
2013-11-08,6.08135,11385.0,63.543,1067.89,3.1795,43.345,1.2471,31.5,29.525,2.33415,13.2792,519.73,3.1412,222.47
2013-11-11,6.0789,11434.8,63.4714,1072.62,3.2009,43.5955,1.24855,31.565,29.517,2.32875,13.2188,520.915,3.1279,222.295
2013-11-12,6.07845,11435.0,63.8527,1073.78,3.2097,43.765,1.2504,31.575,29.56,2.32905,13.1645,519.35,3.13045,222.42
2013-11-13,6.0795,11440.0,63.3498,1071.58,3.211,43.63,1.2488,31.56,29.605,2.32655,13.1212,521.05,3.13225,223.035
2013-11-14,6.079,11360.0,63.2797,1068.88,3.2055,43.585,1.24815,31.5875,29.585,2.32755,13.0407,519.08,3.11405,221.89
2013-11-15,6.07545,11360.0,62.8808,1061.08,3.2023,43.575,1.2465,31.58,29.565,2.3068,12.958,521.15,3.1078,221.46
2013-11-18,6.06925,11370.0,62.1584,1056.6,3.1896,43.52,1.2459,31.5825,29.485,2.2754,12.884,517.63,3.08745,219.575
2013-11-19,6.06315,11380.0,62.0722,1056.2,3.1788,43.47,1.244,31.617,29.445,2.2613,12.8792,520.05,3.08895,219.58
2013-11-20,6.06565,11460.0,62.2985,1056.74,3.1835,43.6,1.24385,31.6945,29.4975,2.27045,12.937,523.07,3.10995,220.325
2013-11-21,6.0717,11535.0,62.9712,1063.08,3.206,43.81,1.2494,31.8405,29.58,2.31385,13.084,521.95,3.116,221.485
2013-11-22,6.07455,11510.0,62.7238,1062.32,3.2155,43.855,1.2506,31.8325,29.5725,2.29005,13.0305,519.1,3.10315,220.735
2013-11-25,6.0812,11475.0,62.336,1060.12,3.2185,43.84,1.25235,32.0355,29.6,2.2922,13.0225,520.95,3.10725,220.935
2013-11-26,6.0806,11605.0,62.4877,1061.68,3.2205,43.72,1.2527,32.0675,29.625,2.3025,13.0812,522.305,3.1006,220.03
2013-11-27,6.08625,11845.0,62.5367,1064.12,3.2305,43.76,1.25445,32.1575,29.645,2.3129,13.081,526.19,3.0971,220.39
2013-11-28,6.08655,11783.5,62.3473,1061.28,3.2325,43.758,1.2556,32.09,29.632,2.3257,13.1072,527.0,3.0876,220.41
2013-11-29,6.08525,11755.0,62.3671,1057.68,3.223,43.675,1.254,32.0675,29.595,2.3332,13.1054,531.01,3.08765,221.455
2013-12-02,6.08625,11715.0,62.2564,1059.16,3.2092,43.745,1.2557,32.1525,29.585,2.35695,13.2052,531.65,3.0994,223.97
2013-12-03,6.08375,11765.0,62.3739,1060.01,3.216,43.7595,1.2532,32.195,29.5675,2.3576,13.233,533.99,3.0929,222.555
2013-12-04,6.08255,11937.5,61.8516,1061.3,3.2248,43.89,1.25525,32.2545,29.58,2.3755,13.055,533.55,3.09735,222.745
2013-12-05,6.07935,11947.5,61.5648,1058.86,3.227,43.885,1.25335,32.2625,29.605,2.357,13.024,529.93,3.06975,220.875
2013-12-06,6.06825,11785.0,61.1783,1053.62,3.2335,43.8625,1.2499,32.235,29.5415,2.33445,12.9595,526.7,3.05715,220.035
2013-12-09,6.06465,11815.0,60.853,1049.32,3.2095,44.095,1.24935,32.172,29.5335,2.32045,12.851,528.7,3.0499,220.225
2013-12-10,6.0645,11840.0,60.9859,1049.48,3.208,44.235,1.2495,32.072,29.555,2.3082,12.851,530.15,3.03655,218.49
2013-12-11,6.0746,11940.0,61.4277,1051.28,3.2165,44.1945,1.252,32.085,29.583,2.3417,12.9543,533.22,3.0327,219.765
2013-12-12,6.0756,12015.0,62.1223,1053.68,3.2295,44.188,1.2558,32.1,29.63,2.34855,13.0791,532.91,3.0419,220.525
2013-12-13,6.0754,11990.0,62.1727,1054.42,3.2355,44.2,1.25565,32.0425,29.625,2.3372,12.956,529.93,3.04415,220.07
2013-12-16,6.0709,11945.0,61.7087,1052.11,3.239,44.045,1.2556,32.0195,29.635,2.3202,12.9385,526.5,3.03595,218.155
2013-12-17,6.07295,11980.0,61.812,1053.92,3.2473,44.21,1.25865,32.145,29.6485,2.3252,12.9727,526.96,3.04445,217.54
2013-12-18,6.0735,12042.5,62.106,1053.7,3.256,44.2835,1.2597,32.2715,29.704,2.3376,12.9951,528.57,3.0399,216.575
2013-12-19,6.07475,12125.0,62.5701,1061.9,3.274,44.55,1.26735,32.4975,29.945,2.35495,12.9635,530.98,3.0489,218.83
2013-12-20,6.06935,12110.0,62.041,1061.88,3.2874,44.52,1.2666,32.585,29.875,2.3844,12.9715,530.28,3.04245,218.52
2013-12-23,6.07115,12110.0,61.7722,1061.18,3.291,44.3985,1.2664,32.6525,29.955,2.3747,12.9715,526.85,3.0323,217.11
2013-12-24,6.07305,12135.0,61.7837,1060.09,3.294,44.45,1.2685,32.7025,30.0225,2.36195,13.0132,528.52,3.0306,217.085
2013-12-25,6.0729,12135.0,61.7823,1060.1,,44.45,1.2685,32.71,30.0225,2.36195,13.022,528.0,3.02895,216.96
2013-12-26,6.0754,12147.5,61.9455,1059.5,3.2975,44.4825,1.2691,32.8305,30.013,2.35135,13.049,524.325,3.0241,216.795
2013-12-27,6.0726,12145.0,61.9634,1054.16,3.2878,44.3225,1.2666,32.8635,29.997,2.3519,13.0548,523.775,3.01055,215.015
2013-12-30,6.06665,12190.0,61.7447,1053.88,3.2945,44.32,1.2675,32.8125,29.8875,2.3183,13.0695,526.2,3.0017,214.515
2013-12-31,6.05905,12485.0,61.8595,1049.3,3.2755,44.15,1.2626,32.74,29.8125,2.36735,13.0948,526.0,3.01475,215.665
2014-01-01,6.05915,12150.0,61.8605,1051.01,,44.155,1.2621,32.715,29.8125,2.36735,13.099,526.0,3.01645,215.825
2014-01-02,6.0512,12075.0,62.3149,1051.93,3.2865,44.485,1.2669,32.9335,29.94,2.39605,13.0923,529.2,3.0503,218.22
2014-01-03,6.0496,12102.5,62.28,1054.61,3.2865,44.69,1.2661,33.0,29.97,2.37515,13.081,529.555,3.0634,219.61
2014-01-06,6.0444,12157.5,62.2198,1064.72,3.2873,44.5775,1.268,33.075,30.055,2.3753,13.0765,532.09,3.0614,219.4
2014-01-07,6.03905,12060.0,62.1917,1069.79,3.284,44.6855,1.2717,33.095,30.13,2.36585,13.021,530.995,3.0695,220.615
2014-01-08,6.0381,12042.5,62.0625,1066.88,3.276,44.655,1.2709,33.05,30.105,2.3817,13.0678,533.35,3.0705,220.695
2014-01-09,6.04075,12020.0,62.0533,1065.21,3.276,44.655,1.2716,33.025,30.073,2.4002,13.1425,533.68,3.0751,220.325
2014-01-10,6.03365,11860.0,61.4638,1058.55,3.269,44.555,1.2668,33.005,29.997,2.36775,13.0123,528.85,3.0452,218.31
2014-01-13,6.02805,11800.0,61.3784,1057.47,3.2635,44.6,1.265,32.985,29.998,2.3446,12.9708,527.03,3.0422,218.655
2014-01-14,6.01835,11805.0,61.4083,1060.26,,44.75,1.2661,32.712,30.055,2.35375,13.0673,527.15,3.02795,218.285
2014-01-15,6.0219,11845.0,61.5516,1063.73,3.2865,45.1445,1.2728,32.8725,30.1335,2.35345,13.176,529.55,3.0588,220.91
2014-01-16,6.02435,11935.0,61.4949,1063.09,3.2969,45.1675,1.2732,32.8,30.0945,2.3702,13.3115,531.86,3.06495,221.125
2014-01-17,6.02335,11880.0,61.603,1062.22,,45.1105,1.2745,32.835,30.114,2.3596,13.264,539.02,3.0711,221.96
2014-01-20,6.0203,11887.5,61.5443,1063.68,3.3175,45.1265,1.2759,32.812,30.105,2.3361,13.241,540.14,3.067,222.68
2014-01-21,6.03215,12010.0,61.9538,1069.54,3.3243,45.467,1.2785,32.91,30.25,2.361,13.3128,544.23,3.075,223.645
2014-01-22,6.02975,12055.0,61.8475,1069.38,3.3235,45.3465,1.2789,32.9175,30.175,2.36275,13.332,541.86,3.0689,223.125
2014-01-23,6.03475,12060.0,62.012,1077.47,3.3316,45.3335,1.2783,32.87,30.1835,2.3914,13.3695,549.25,3.0553,222.75
2014-01-24,6.0419,12135.0,62.6667,1086.53,3.3325,45.4195,1.2799,32.8525,30.234,2.4132,13.4925,551.7,3.0725,223.56
2014-01-27,6.03915,12175.0,63.2701,1080.53,3.3471,45.385,1.2757,32.915,30.3475,2.4206,13.4413,549.03,3.0774,223.725
2014-01-28,6.03115,12130.0,62.7636,1077.54,3.3351,45.233,1.2754,32.9275,30.311,2.4215,13.3144,546.95,3.075,223.12
2014-01-29,6.03255,12157.5,62.8545,1078.74,3.3365,45.3565,1.2763,32.9225,30.35,2.4394,13.3625,548.4,3.0912,226.22
2014-01-30,6.0366,12165.0,62.6612,1079.93,3.347,45.2555,1.2748,32.9925,30.272,2.42,13.3295,546.72,3.1185,228.32
2014-01-31,6.03785,12180.0,62.7999,1085.88,,45.341,1.2782,33.035,30.3365,2.4207,13.3871,556.29,3.1522,231.46
2014-02-03,6.03305,12085.0,62.5814,1085.58,,45.4125,1.2749,32.928,30.346,2.42425,13.4243,559.32,3.1356,230.74
2014-02-04,6.02785,12040.0,62.369,1078.68,3.3288,45.2955,1.2683,32.765,30.294,2.4216,13.416,558.7,3.1216,229.06
2014-02-05,6.02825,12032.5,62.4882,1078.53,3.32,45.275,1.2679,32.7455,30.3325,2.4097,13.3765,559.375,3.0964,228.58
2014-02-06,6.02545,11925.0,62.1733,1074.78,3.325,45.064,1.2674,32.785,30.2835,2.3827,13.1998,552.1,3.0731,225.505
2014-02-07,6.0278,11975.0,62.1534,1074.34,3.33,44.84,1.2677,32.8075,30.3075,2.391,13.3517,553.97,3.06795,226.84
2014-02-10,6.036,12005.0,62.3547,1072.46,3.3385,45.016,1.2709,32.7955,30.336,2.4005,13.33,555.5,3.0616,228.41
2014-02-11,6.03605,11935.0,62.1364,1066.87,3.3317,44.9785,1.2673,32.743,30.2925,2.4115,13.321,554.55,3.0522,227.1
2014-02-12,6.03795,11915.0,61.8519,1062.07,3.3225,44.735,1.2662,32.535,30.25,2.4081,13.303,551.46,3.0601,226.73
2014-02-13,6.0402,11890.0,62.2619,1062.98,3.3225,44.8845,1.2663,32.57,30.325,2.40895,13.3305,546.92,3.045,227.78
2014-02-14,6.0341,11580.0,61.9026,1059.42,3.3068,44.487,1.2605,32.315,30.245,2.3872,13.2538,547.11,3.0307,225.88
2014-02-17,6.0357,11644.1,61.7854,1059.72,3.2945,44.342,1.2593,32.224,30.248,2.39425,13.193,547.05,3.0226,225.175
2014-02-18,6.0369,11745.0,62.1264,1064.66,3.3035,44.506,1.261,32.465,30.3025,2.3995,13.231,548.19,3.0192,225.94
2014-02-19,6.04795,11725.0,62.18,1065.83,3.2943,44.5605,1.2604,32.5355,30.2785,2.3868,13.2592,552.64,3.0313,227.28
2014-02-20,6.07265,11740.0,62.1792,1074.71,3.3073,44.665,1.2648,32.593,30.3665,2.36705,13.2871,555.06,3.04025,227.325
2014-02-21,6.0958,11685.0,61.9895,1074.05,3.295,44.585,1.2676,32.535,30.3175,2.35575,13.263,554.2,3.02375,225.81
2014-02-24,6.09825,11580.0,61.9163,1072.91,3.285,44.5595,1.2652,32.554,30.35,2.3324,13.2253,554.25,3.0284,225.795
2014-02-25,6.11855,11600.0,61.8182,1072.29,3.2815,44.6075,1.2633,32.583,30.3225,2.3369,13.233,556.34,3.0212,224.9
2014-02-26,6.11935,11631.3,62.1492,1068.66,3.27,44.6515,1.2658,32.58,30.2835,2.3456,13.2935,560.5,3.0499,226.785
2014-02-27,6.1042,11633.9,62.0621,1067.62,3.2805,44.6265,1.2649,32.5975,30.279,2.3383,13.3073,563.99,3.04865,227.29
2014-02-28,6.1166,11560.0,61.7886,1069.06,3.277,44.6695,1.2667,32.603,30.2985,2.33585,13.2395,558.025,3.0206,224.515
2014-03-03,6.12515,11620.0,62.0739,1070.38,3.2825,44.7355,1.2698,32.533,30.3175,2.34955,13.2943,560.36,3.0502,227.31
2014-03-04,6.12675,11575.0,61.8476,1068.88,3.275,44.7575,1.269,32.3605,30.281,2.34755,13.265,558.875,3.0486,226.02
2014-03-05,6.12795,11575.0,61.4611,1071.26,3.2711,44.755,1.2695,32.2755,30.279,2.34055,13.2524,562.75,3.0475,225.51
2014-03-06,6.0994,11381.3,60.9612,1063.36,3.2605,44.427,1.2637,32.285,30.249,2.30645,13.1435,559.08,3.0176,222.935
2014-03-07,6.1112,11435.0,61.2369,1065.56,3.258,44.43,1.268,32.365,30.2465,2.3412,13.195,565.35,3.03265,225.625
2014-03-10,6.13565,11440.0,61.0047,1066.87,3.2835,44.513,1.2688,32.3855,30.311,2.35155,13.2207,570.37,3.0371,225.05
2014-03-11,6.13975,11465.0,61.0125,1066.55,3.2805,44.463,1.2666,32.288,30.3025,2.3504,13.2328,573.2,3.0446,226.08
2014-03-12,6.139,11435.0,61.0544,1068.45,3.2895,44.565,1.2678,32.405,30.3325,2.3625,13.2733,572.2,3.041,225.52
2014-03-13,6.1387,11400.0,61.2283,1069.63,3.2735,44.6145,1.2659,32.3355,30.33,2.3561,13.229,570.49,3.0405,224.67
2014-03-14,6.15735,11310.0,61.2589,1071.96,3.2795,44.6445,1.2651,32.265,30.3425,2.35985,13.228,571.525,3.04195,224.46
2014-03-17,6.16335,11260.0,61.0972,1068.15,3.2785,44.5935,1.2649,32.2275,30.319,2.3538,13.197,571.08,3.034,223.97
2014-03-18,6.1788,11295.0,60.9724,1069.34,3.274,44.743,1.2638,32.108,30.456,2.3418,13.1675,569.8,3.0258,223.265
2014-03-19,6.1827,11342.5,60.9668,1070.65,3.2775,44.894,1.2664,32.165,30.44,2.3318,13.1685,569.21,3.0184,223.29
2014-03-20,6.20735,11490.0,61.1858,1080.31,3.2965,45.275,1.2775,32.385,30.6285,2.3346,13.2642,565.37,3.0482,226.45
2014-03-21,6.1954,11395.0,60.8578,1078.15,3.3085,45.2275,1.2745,32.39,30.576,2.32155,13.22,561.36,3.0472,227.34
2014-03-24,6.1823,11380.0,60.7171,1077.33,3.3,45.135,1.2712,32.4905,30.585,2.3253,13.1895,563.07,3.0463,227.4
2014-03-25,6.18855,11375.0,60.2962,1077.91,3.305,45.0925,1.2695,32.585,30.51,2.3088,13.1418,558.75,3.04145,226.42
2014-03-26,6.20225,11428.0,59.9837,1075.47,3.2995,44.85,1.2678,32.5885,30.5175,2.30775,13.1258,555.13,3.0321,226.28
2014-03-27,6.2088,11388.1,60.2492,1068.83,3.2917,44.947,1.2646,32.4875,30.534,2.26725,13.073,552.8,3.0316,226.53
2014-03-28,6.2048,11335.0,59.8342,1067.58,3.2736,44.7325,1.2594,32.465,30.46,2.26325,13.0885,550.06,3.0334,224.575
2014-03-31,6.21385,11250.0,59.9853,1061.58,3.2655,44.715,1.2576,32.4125,30.4505,2.25625,13.0505,550.61,3.0213,222.93
2014-04-01,6.2042,11270.0,59.9048,1056.4,3.2616,44.7325,1.2592,32.3425,30.2775,2.26215,13.0356,550.65,3.029,222.885
2014-04-02,6.20455,11297.5,59.8307,1058.39,3.27,44.971,1.2617,32.415,30.2795,2.2678,13.0938,553.315,3.0305,223.25
2014-04-03,6.21475,11340.0,60.3541,1058.28,3.2828,45.079,1.263,32.49,30.269,2.27755,13.1187,556.27,3.0357,223.79
2014-04-04,6.21355,11265.0,59.8057,1049.83,3.2795,44.77,1.2599,32.483,30.205,2.2379,13.0148,553.88,3.03885,223.2
2014-04-07,6.21245,11305.0,60.1386,1054.72,3.2703,44.864,1.2599,32.4875,30.2375,2.22815,13.0228,553.42,3.0366,223.27
2014-04-08,6.19505,11240.0,60.0794,1046.18,3.2413,44.586,1.253,32.305,30.115,2.19845,12.9508,546.165,3.022,221.25
2014-04-09,6.19705,11360.0,60.1138,1035.71,3.2275,44.595,1.248,32.205,30.035,2.21075,13.0568,548.88,3.0162,221.51
2014-04-10,6.20505,11465.0,60.155,1035.91,3.223,44.385,1.2485,32.238,29.9885,2.19735,13.0457,544.575,3.0055,219.69
2014-04-11,6.2098,11460.0,60.3747,1038.71,3.237,44.424,1.2479,32.28,30.0625,2.2033,13.061,549.08,3.0107,220.35
2014-04-14,6.22225,11430.0,60.3594,1039.96,3.249,44.436,1.2522,32.275,30.187,2.2073,13.0482,549.39,3.0242,222.1
2014-04-15,6.22615,11457.5,60.344,1043.74,3.2435,44.574,1.2534,32.3175,30.165,2.23245,13.0966,554.43,3.0349,223.04
2014-04-16,6.22605,11427.5,60.3019,1039.08,3.242,44.375,1.2503,32.245,30.136,2.23875,13.0805,557.28,3.0386,223.54
2014-04-17,6.2198,11407.5,60.3397,1038.88,3.238,44.3645,1.2507,32.178,30.1365,2.24715,13.0625,556.52,3.02725,221.87
2014-04-18,6.22475,11392.5,60.2577,1038.01,3.2405,44.3165,1.25265,32.1875,30.1725,2.23875,13.0533,556.4,3.0272,223.34
2014-04-21,6.2272,11430.0,60.5232,1039.19,3.2503,44.458,1.2531,32.255,30.2275,2.23575,13.038,557.25,3.02965,222.08
2014-04-22,6.23725,11535.0,60.8693,1038.41,3.267,44.5095,1.2564,32.333,30.296,2.245,13.045,562.17,3.0376,222.12
2014-04-23,6.24295,11632.5,61.145,1042.15,3.2655,44.764,1.2578,32.355,30.331,2.2429,13.08,563.73,3.0309,222.455
2014-04-24,6.25315,11637.5,61.1369,1040.53,3.2698,44.772,1.2583,32.363,30.2995,2.22495,13.109,559.935,3.0377,223.655
2014-04-25,6.25975,11565.0,60.5898,1039.99,3.2703,44.562,1.2559,32.2475,30.292,2.23455,13.1352,560.485,3.0435,224.03
2014-04-28,6.255,11572.5,60.6614,1034.58,3.2648,44.489,1.2569,32.2675,30.2285,2.24255,13.1264,559.28,3.0385,223.49
2014-04-29,6.25785,11527.5,60.2292,1028.6,3.2585,44.4295,1.2555,32.255,30.135,2.226,13.0968,561.005,3.0391,223.12
2014-04-30,6.2549,11540.0,60.2266,1032.58,3.2655,44.515,1.2553,32.373,30.1875,2.23525,13.088,564.295,3.02865,221.67
2014-05-01,6.2513,11532.5,60.1446,1031.13,,44.48,1.2525,32.368,30.1775,2.22645,13.0625,563.65,3.02325,221.23
2014-05-02,6.25615,11507.5,60.0185,1029.6,3.266,44.52,1.2534,32.35,30.1725,2.21925,12.9985,560.77,3.03255,221.74
2014-05-05,6.2428,11502.5,60.0896,1026.49,3.2555,44.395,1.2502,32.345,30.093,2.2295,13.0083,565.085,3.0295,221.99
2014-05-06,6.22415,11512.5,59.9786,1026.7,3.254,44.269,1.2472,32.3525,30.0675,2.23595,13.029,567.975,3.0142,220.205
2014-05-07,6.23395,11562.5,59.8862,1023.68,3.2505,44.2525,1.2484,32.393,30.102,2.22525,12.9972,565.79,3.0097,219.02
2014-05-08,6.2311,11524.5,59.8908,1021.64,3.2378,43.8595,1.2461,32.51,30.0825,2.21445,12.952,555.82,3.0181,218.92
2014-05-09,6.23315,11454.5,59.8846,1025.39,3.229,43.56,1.249,32.62,30.1275,2.22205,13.005,555.875,3.0397,221.09
2014-05-12,6.2407,11517.5,59.5224,1022.34,3.238,43.6925,1.251,32.6175,30.204,2.21845,12.958,551.545,3.0403,220.56
2014-05-13,6.2402,11485.0,59.5073,1022.75,,43.704,1.2519,32.61,30.1835,2.21195,12.9222,549.185,3.0505,221.45
2014-05-14,6.22745,11395.0,59.5387,1027.76,3.2192,43.5895,1.2501,32.42,30.1425,2.21515,12.9088,551.24,3.0561,221.535
2014-05-15,6.2311,11417.5,59.3768,1027.53,3.226,43.799,1.2519,32.475,30.178,2.2184,12.9672,554.065,3.0568,222.485
2014-05-16,6.23435,11335.0,58.6567,1024.31,3.234,43.7095,1.2508,32.5,30.1335,2.21225,12.9237,550.22,3.0546,222.29
2014-05-19,6.2362,11400.0,58.4164,1021.81,3.2105,43.645,1.2496,32.475,30.1395,2.211,12.9075,547.925,3.0538,222.39
2014-05-20,6.23765,11452.5,58.5847,1024.35,3.2208,43.731,1.2521,32.52,30.1475,2.2145,12.9382,551.155,3.05735,222.595
2014-05-21,6.23445,11492.5,58.6818,1026.22,3.2155,43.8025,1.2521,32.5,30.1635,2.2118,12.9124,552.075,3.0594,222.21
2014-05-22,6.2325,11522.5,58.3142,1024.45,3.2122,43.581,1.2516,32.5475,30.124,2.21265,12.8839,549.925,3.0538,222.1
2014-05-23,6.2338,11602.5,58.322,1024.43,3.212,43.6145,1.252,32.5675,30.106,2.2191,12.8658,554.145,3.048,221.7
2014-05-26,6.2368,11565.2,58.6914,1024.06,3.2105,43.676,1.25295,32.5825,30.107,2.21955,12.8602,554.11,3.051,222.0
2014-05-27,6.2547,11595.0,58.8413,1025.07,3.217,43.793,1.2563,32.64,30.126,2.23735,12.8733,556.12,3.0544,222.99
2014-05-28,6.26525,11640.0,58.974,1022.33,3.2225,43.905,1.2557,32.693,30.095,2.2426,12.8605,552.97,3.0564,223.67
2014-05-29,6.24875,11592.5,58.9089,1017.4,3.2155,43.83,1.2543,32.803,29.9555,2.221,12.8355,547.23,3.0432,222.07
2014-05-30,6.2477,11712.5,59.1963,1021.4,3.213,43.87,1.2537,32.85,29.9985,2.243,12.8686,550.745,3.0305,221.895
2014-06-02,6.25515,11807.5,59.1601,1024.83,3.2275,43.9375,1.2561,32.87,30.057,2.2692,12.908,550.08,3.0422,222.975
2014-06-03,6.2513,11819.3,59.3321,1024.97,3.229,43.911,1.2572,32.62,30.095,2.26535,12.9429,551.545,3.0473,224.205
2014-06-04,6.25685,11887.5,59.295,1025.28,3.2385,43.9275,1.2574,32.665,30.056,2.283,12.9533,552.895,3.0378,224.36
2014-06-05,6.25875,11855.0,59.1786,1021.63,3.2285,43.72,1.2569,32.6525,30.0415,2.27395,12.8905,551.19,3.039,223.325
2014-06-06,6.24445,11752.5,58.9723,1017.72,3.2122,43.5125,1.2517,32.483,29.987,2.2422,12.898,549.215,3.0016,221.85
2014-06-09,6.22905,11780.0,59.2151,1016.56,3.1997,43.6425,1.2501,32.453,30.005,2.23005,12.9912,550.225,3.0191,223.66
2014-06-10,6.21815,11775.0,59.1999,1016.95,3.207,43.7355,1.2497,32.4725,29.989,2.2295,13.0443,552.97,3.0353,225.135
2014-06-11,6.2235,11820.0,59.3407,1018.41,3.2127,43.8405,1.2499,32.4875,30.0,2.2355,13.0341,553.975,3.0396,225.805
2014-06-12,6.21365,11752.5,59.1832,1017.66,3.208,43.734,1.2488,32.438,29.985,2.23175,12.9875,552.585,3.0342,225.87
2014-06-13,6.2103,11792.5,59.6538,1020.56,3.2185,43.861,1.2501,32.378,30.0125,2.2349,13.0181,554.89,3.0453,226.815
2014-06-16,6.22105,11807.5,60.1361,1020.28,3.225,43.8775,1.2505,32.373,30.0185,2.231,13.03,557.39,3.0526,226.765
2014-06-17,6.23155,11945.0,60.3182,1023.91,3.2215,44.0145,1.2539,32.48,30.0645,2.25395,13.1038,559.765,3.0576,227.275
2014-06-18,6.23005,11964.0,60.2324,1021.43,3.234,43.9775,1.2518,32.478,29.9895,2.2538,13.0768,559.765,3.05,226.11
2014-06-19,6.22765,11923.0,60.0212,1018.71,3.213,43.7625,1.2493,32.475,29.986,2.22805,12.9874,556.59,3.0356,223.81
2014-06-20,6.2279,11970.0,60.2548,1021.76,3.2235,43.8525,1.2509,32.455,29.986,2.2342,13.0178,556.67,3.072,225.73
2014-06-23,6.2245,11971.5,60.202,1018.49,3.2195,43.8595,1.2489,32.458,30.0,2.2202,13.0121,553.41,3.0602,224.63
2014-06-24,6.2328,12005.0,60.1423,1018.29,3.2135,43.8305,1.2491,32.43,29.953,2.2214,13.0182,550.125,3.05425,224.81
2014-06-25,6.2274,12102.7,60.103,1018.65,3.2245,43.8695,1.2498,32.4525,29.953,2.20775,13.0217,550.085,3.0378,224.97
2014-06-26,6.22505,12135.0,60.1727,1016.78,3.2185,43.8725,1.2504,32.4975,29.9075,2.20775,13.0335,550.0,3.0559,227.205
2014-06-27,6.2166,12031.5,60.0286,1014.48,3.2132,43.7375,1.2495,32.46,29.8675,2.19575,12.9983,550.035,3.04685,226.95
2014-06-30,6.20715,11910.4,60.1057,1011.48,3.211,43.659,1.2466,32.453,29.871,2.20375,12.973,553.865,3.0366,226.085
2014-07-01,6.2039,11910.0,60.0533,1010.87,3.207,43.617,1.2462,32.395,29.897,2.2037,12.9726,552.245,3.0434,228.395
2014-07-02,6.21475,11917.0,59.5856,1009.38,3.2048,43.668,1.2475,32.375,29.876,2.21555,12.964,551.855,3.03945,228.32
2014-07-03,6.21275,11926.0,59.5685,1008.62,3.1967,43.46,1.2469,32.4125,29.8655,2.22675,12.9938,550.94,3.044,228.035
2014-07-04,6.2066,11812.0,59.7906,1009.39,3.186,43.501,1.2453,32.385,29.885,2.21,12.9738,548.0,3.05,228.43
2014-07-07,6.20515,11745.0,59.9033,1011.28,3.1895,43.493,1.247,32.413,29.915,2.2222,12.997,550.905,3.0473,227.935
