date,BRL,CAD,EUR,JPY,MXN
2008-04-15,,5.242450223873488,11.465466082351867,27.024347375418277,84.14492138007807
2008-04-22,,16.43874509061657,10.618807988677466,20.31238240793808,85.10696731124037
2008-04-29,,7.5673142554427,-11.141719112635123,33.21552653648017,77.95655533613807
2008-05-06,,27.64560758092216,-6.131349661384062,28.82056558918497,82.65358465985425
2008-05-13,,27.09832576225271,-4.58123137171684,19.387351438743742,83.32533972821743
2008-05-20,,27.162927419703454,3.213517347638598,24.214574213364937,77.74402540009439
2008-05-27,,39.276759128663215,-1.525371106141531,19.397977727039745,78.74154464923798
2008-06-03,,37.2401664237618,-6.267099677843153,14.207620368005642,65.58307122665923
2008-06-10,,14.18233158531666,-2.95904431502441,3.8127804241693517,56.648807280168
2008-06-17,,-0.7279881194788493,-7.034894287272066,3.625637597187144,85.64573634405912
2008-06-24,,-5.323450933886748,0.9723306739093532,-7.771850135658324,84.2530767778369
2008-07-01,,-11.226163037370853,15.389276482196959,9.114568503058122,73.78374332618132
2008-07-08,,-6.5128188293996,13.624007581819523,3.0354333401737463,71.92029887920299
2008-07-15,,13.207004570430852,12.558299189259873,23.414426707540468,67.5099854417858
2008-07-22,,21.92298061996094,2.3736917291041078,5.6042814921319595,80.77371137715966
2008-07-29,,-2.3139133570287953,-10.816831518078075,-3.5091836677674775,75.33930808887528
2008-08-05,,-16.091205211726383,-5.892920635514718,-6.015894989492974,63.841079486749265
2008-08-12,,-20.90644964260363,-13.284781345095224,-6.350720441755903,47.801241295791705
2008-08-19,,-22.137705434911126,-13.26921573226992,-10.863828868167262,47.35663124605871
2008-08-26,,-13.560080169974109,-21.87071041931056,-9.54871902762769,50.27720221761774
2008-09-02,,-14.372285875512157,-23.628699727147033,-2.439107345017079,41.63672845404166
2008-09-09,,-7.013994267408531,-19.92692585380795,7.16281002919059,28.879896626768225
2008-09-16,,-7.047905347637828,-28.599769254579734,20.131231410775506,34.46435682994823
2008-09-23,,-20.202534387523016,-20.42927997263554,22.543532118833685,13.239836896083034
2008-09-30,,-19.247858500843783,-16.700723859661274,26.904219926457714,21.825447279992733
2008-10-07,,-18.15007248600544,-10.373829178131688,25.197622829946265,19.64525824566954
2008-10-14,,-18.194211302711228,-17.120755360900972,22.48708481535234,6.896781798367547
2008-10-21,,-11.122776790681813,-16.635698840608057,21.70601291364003,0.9842384197122995
2008-10-28,,-9.128919214581055,-14.993806771263419,22.25283177178017,-6.928703292594583
2008-11-04,,-6.952600963010382,-12.636786000660345,20.45868725868726,-10.406537469469743
2008-11-11,,-3.3062987793695107,-12.113895644613631,18.839833361516348,-5.656903360224822
2008-11-18,,-7.754392030598353,-10.51229098660982,18.6084167347757,-2.2922284873743566
