date,Fundamental,Momentum,Technical
2021-03-05,0.6224353004641107,0.294231366202556,0.08333333333333333
2021-03-12,0.6345811086399383,0.28208555802672836,0.08333333333333333
2021-03-19,0.632056892936138,0.2846097737305287,0.08333333333333333
2021-03-26,0.6353146442960004,0.28135202237066637,0.08333333333333333
2021-04-02,0.6311231333642032,0.2855435333024635,0.08333333333333333
2021-04-09,0.6298262438333405,0.2868404228333262,0.08333333333333333
2021-04-16,0.6373497212224638,0.27931694544420294,0.08333333333333333
2021-04-23,0.6395526356666379,0.2771140310000288,0.08333333333333333
2021-04-30,0.6301908327478027,0.28647583391886394,0.08333333333333333
2021-05-07,0.6357792684908536,0.28088739817581304,0.08333333333333333
2021-05-14,0.6288257399107958,0.28784092675587086,0.08333333333333333
2021-05-21,0.6327426338086589,0.2839240328580078,0.08333333333333333
2021-05-28,0.622361936042408,0.29430473062425877,0.08333333333333333
2021-06-04,0.6289292124053475,0.2877374542613192,0.08333333333333333
2021-06-11,0.619450369656111,0.2972162970105558,0.08333333333333333
2021-06-18,0.45796383923922035,0.36325835091716846,0.17877780984361114
2021-06-25,0.6153431307968904,0.3013235358697763,0.08333333333333333
2021-07-02,0.46372280478620326,0.35974537710553767,0.17653181810825905
2021-07-09,0.471125367604638,0.352229370237033,0.17664526215832904
2021-07-16,0.4739297378787513,0.3395265823337729,0.18654367978747577
2021-07-23,0.4792558365322263,0.34545391369345985,0.1752902497743138
2021-07-30,0.47929002292309913,0.35082904531450515,0.16988093176239558
2021-08-06,0.4753173438772498,0.3450792280032465,0.17960342811950375
2021-08-13,0.47110048286669154,0.35939517419888306,0.16950434293442546
2021-08-20,0.46065098139687777,0.3696453596106503,0.1697036589924718
2021-08-27,0.4655277825000073,0.37812554591766834,0.15634667158232435
2021-09-03,0.4679209578680646,0.36946331104360364,0.16261573108833172
2021-09-10,0.46918936101894887,0.35490871841330285,0.1759019205677483
2021-09-17,0.4680000967526861,0.3394158103801232,0.19258409286719058
2021-09-24,0.46173549201010405,0.3357869303721004,0.20247757761779556
2021-10-01,0.45801248389097543,0.3411322853120024,0.2008552307970221
2021-10-08,0.4554087454604105,0.3467817966829817,0.19780945785660775
