date,CNH,IDR,INR,KRW,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2022-05-20,-0.026588559410547236,-0.006715172801857209,-0.008033545208286554,-0.006576236544136145,0.013901384740605864,-0.00622558456564383,-0.002436457378862354,-0.007763794798652626,-0.014181172731257921,0.0426223498251654,0.03204448962122839,0.002211060792589467,-0.02936801678237114
2022-05-27,-0.022032053693771814,-0.004550691189608909,-0.021176875977713075,-0.004374766847256047,0.0012902666878488599,-0.006002911728279353,-0.004919488714291655,-0.0017778575687074777,0.04458669908181748,0.016933476462338358,0.03007565692014802,0.008390968198252986,-0.04592238151992921
2022-06-03,0.004062562314524702,-0.0015849259249152512,-0.023083830681952355,0.00414691661883238,-0.006083729230781643,-0.005839414131150102,-0.005194023943551303,0.004871449578630798,0.0404710492338064,-0.00428504585962138,0.03650332466175192,-0.01984092060724933,-0.0490251459756669
2022-06-10,0.012507522548162297,-0.007533583416832305,-0.015709465958444524,-0.0009455649263644984,-0.00987890721902889,0.0031633871258667547,0.0007068408445153529,0.008465382970298323,-0.0003602925578986352,-0.009685556793723876,0.025172251979711853,-0.0007542788541972413,-0.03522550839786956
2022-06-17,0.007025697231666347,-0.01249787313591983,-7.753680819382481e-05,-0.009624424650626143,-0.022998926674708695,-8.746418197025439e-05,-0.013632638453675905,0.0065255059667826635,-0.06148495082065609,-0.03364744532578208,-0.030356704668964708,-0.01472256304597451,0.006146551829002023
2022-06-24,0.019948290206216808,-0.017084576625779467,0.0018437905633095567,-0.01198987526004599,-0.03976562603576315,6.769639178365512e-05,-0.02191031460141038,-0.001276315352547444,-0.10709450507525578,-0.006003996315454941,-0.07782499520840716,-0.023684565249497375,0.018617854881556997
2022-07-01,-0.0016481962351699926,-0.03298623032648387,0.0019154487395137533,-0.01776892958301449,-0.032299516717967824,-0.0036953847589045446,-0.022814755044480592,-0.0047815016645565735,-0.09826966612124036,-0.02062705623858729,-0.10955828351266642,-0.0023018881612157094,0.023787647851324565
2022-07-08,0.013583246365418909,-0.01661113221820456,-0.0007356465083408698,0.009664842188467483,-0.04233692074884686,0.0017165414625412052,-0.014848067981852411,0.006902606103574743,-0.03527332330534709,-0.007448632726817828,-0.10939995691250294,-0.027272205072423374,0.04661713606426761
2022-07-15,0.0028401557714324357,-0.002035367563827336,-0.007898349444312083,0.010112323290280188,-0.03328277360412191,0.0065520263651867,-0.014890623381191292,0.009064205127519376,-0.02391275083905104,0.021822291264141695,-0.08370799217504686,-0.011524788488804566,0.05571591438981912
2022-07-22,-0.00426411135421169,-0.0007371805729658432,-0.00945711967802134,0.009175509949307947,-0.009724005291697693,0.011029130478523906,-0.016270406572338587,0.004483532592203746,-0.022347561827136334,-0.013428294012001315,0.01739203561547714,-0.0013648602708550717,0.0751367117321505
2022-07-29,-0.005172095445150772,0.014904015455602208,0.0005066041294783091,0.006330869621355779,0.004523091814792955,0.013462690132329645,-0.01591935019359087,-0.00426759207752027,0.02274572581020438,0.0004392805632882175,0.03060609305674587,-0.01582345228180759,0.04386713703177395
2022-08-05,-0.014594341523721608,0.0018169631964395421,0.00043885637343687913,-0.00667295661342931,0.01442427648124878,0.008360988514364757,-0.0006188496011951782,-0.010072571131425467,0.006266835548696533,-0.009773546411381114,0.05861374460350026,-0.0025415050850181344,0.036813609573370494
2022-08-12,-0.007067476301940446,0.018700722443337474,-0.003086183987857594,-0.0030202849404213413,0.012906575554536087,0.006600385980442261,0.016949592105758377,-0.010607055215520095,0.021336005528387006,0.0032683320736662125,0.08493841262540917,-0.006164599925423963,-0.0053589271120209735
2022-08-19,-0.009245902464180444,0.008008446612860617,0.008165241668882741,-0.009093144387067697,0.009689660534601977,-0.0010387007918606877,0.02739961377751465,-0.0026458534738461603,0.04533863624869165,0.02439972752835733,-0.015412713577409892,0.0016408579484457203,-0.016692248869277636
2022-08-26,-0.00920801866512071,0.009356442442367705,0.008419934382143925,0.002474635403542959,-0.002724507575781161,0.0034820757891973575,0.018587086513622775,0.005148837833147443,0.0340581580609426,0.03646129235652071,0.04199499347942305,0.023814787445141934,-0.001210734796606952
2022-09-02,-0.011623313036166748,0.016136213937272208,0.009107935884846572,-0.017189263398251733,-0.011487675861766616,-0.0028631869601297624,-0.00927670979048411,-0.008355349842984364,0.01596229697307842,0.03993889202852666,0.0521172284345242,0.028702710775841044,0.03048117335460045
2022-09-09,-0.016764996760412612,-0.0008848033037696847,0.013748383881729588,-0.028229376766171186,-0.005246454783056216,-0.007966753656378538,-0.011731366706886433,-0.014651949408302237,0.009236619019479848,0.017486562516270062,0.0370702744687456,0.015184168587322515,0.04830139914340835
2022-09-16,-0.01771893419050783,-0.0008368828812277164,0.008445637418551095,-0.020924676757087854,-0.010230115988829306,-0.006776207161013629,-0.023685368710320107,-0.029428034430991068,-0.01509758626253833,0.005595469631075085,0.04159670045183779,0.012677444485969556,0.031381320575040623
2022-09-23,-0.020106172298711446,-0.010412796058416739,-0.007916976537499391,-0.03220933845145456,-0.026920398889164178,-0.010423447309642533,-0.01734563831938197,-0.033523502357227564,-0.01632161071999582,0.005794077761954734,-0.017013253949347162,0.006529343848681979,0.03487667300211675
2022-09-30,-0.02120991184723193,-0.021438916366774412,-0.016026569878644693,-0.04028240636848125,-0.021234000186808464,-0.01727870436055037,-0.018314313192354142,-0.025749117919636563,-0.03971971162490537,0.0034216645311658076,-0.04988059159787765,-0.027963264587317044,-0.06003531234493658
2022-10-07,-0.010200381784850557,-0.02041609096293321,-0.029127155566808526,-0.0013123373226317375,-0.022703994109108814,-0.009031513223397656,-0.012092048716636012,-0.009557369511973482,-0.00458403092120311,0.016504694396364657,-0.02754368443452766,-0.01475489637149393,-0.0673552443537471
2022-10-14,-0.012925276563974974,-0.022673533406902605,-0.023691863638889248,-0.011736183626847791,-0.015394047837425956,-0.0013441522319231573,-0.01817995988134486,-0.005375406542949938,-0.0020985030011883357,0.019649297131715544,0.014769525478373242,-0.001650206014499049,-0.0062718248674057675
2022-10-21,-0.015639767981613338,-0.029387150867762078,-0.02268156213928387,-0.016398327405787297,0.004402227748090612,-0.0053984399667500495,-0.019721773517424938,-0.007568259939986385,-0.014782227333962117,-0.002992185424139591,-0.016301883241551164,-0.010534206968248569,-0.003360744979424027
2022-10-28,-0.022342803080989803,-0.017928447048584602,-0.015056727106393738,0.004976425894988369,0.018383756030062336,0.006752915677356175,-0.009000354084480099,-0.007683353111540666,0.0017584761995902316,-0.008013584837387304,0.0073015508709515925,0.016164902522054207,0.03188878089858012
2022-11-04,-0.012942875957677399,-0.024938508032364436,0.002380559005478341,-0.0018839534994192254,0.009825103104138375,0.00456311443723508,-0.0032214746488427384,-0.0109203769665338,0.011942329436940763,-0.002113506695650519,-0.012877925788370746,0.020091712722160284,0.04430357968238985
2022-11-11,-0.0022221026124533486,-0.011436836427851406,0.0019759943847393047,0.04884972697827218,0.021739109291062493,0.005393695705166938,0.03590561746018368,0.018425001275746835,-0.03257378722839539,-0.02453494456842169,-0.023673153072596,-0.030055398672634303,-0.016506156334692594
2022-11-18,0.0054854411950971925,-0.012612051748603872,0.0010275805550309172,0.044019052682924074,0.02458037873883658,0.012510029978015529,0.049287234066031145,0.02794643781830017,-0.06480765069630057,-0.01553204809177759,-0.03337882117982261,-0.023651100549252558,-0.011147130559729004
2022-11-25,0.0012989130027763474,-0.01859104035286621,-0.006047171875858652,0.036986113698306566,0.018674447013537668,0.0028096587150097012,0.04196692460220654,0.033304687210550604,-0.031034520524306875,-0.012337564100741502,-0.05025604783130396,-0.03880522949643904,-0.026670036739940468
2022-12-02,0.002014159210689455,0.0031541693605020814,-0.009010821399521278,0.03631865587140775,0.035146909075874117,0.009284320795440688,0.04593246397568429,0.03046660055561064,-0.05513574909817302,-0.030470787242951727,-0.03143467634688194,-0.040009776195240994,-0.034622009059470486
2022-12-09,0.013744756055425366,-0.009289987691361669,-0.02494750151662722,-0.0015724880245263466,0.03137759862133571,0.005866110508600324,0.027075517204296747,0.00838797479434181,0.007252141551176657,-0.025261543181678146,0.010668012675252171,-0.0017275533630042418,-0.016004953882244446
2022-12-16,0.011968252399784239,-0.0002456130214331929,-0.017435791880204655,0.006615234015657984,0.02482789978126887,-0.0020207495999775074,0.010204650169346262,0.004240209781008336,0.008465286737315485,-0.029938866811044212,0.01653043171868724,0.002804400704967149,0.012898906173174907
2022-12-23,0.022202033435001906,0.005941071872161238,-0.014681891525844416,0.02835682391272557,0.02077208899153218,0.007428284004752635,0.016335009682032997,-0.0007546720979783102,0.010447639028488259,-0.01872047575793566,0.017957780931550482,0.02092822586703552,0.04864692494788511
2022-12-30,0.017325856252109424,-0.005071443428999829,-0.01585507864128166,0.028002109167153184,0.0057853680657118985,0.0005984164544987564,-0.003445628035901705,-0.003564735774067909,-0.034045207433366594,-0.021206438478837804,0.015513660846728082,0.0026379466594201924,0.03608855617630476
2023-01-06,0.017502894326942804,0.0016536929709109684,0.0019869215216433266,0.026603831387359902,0.0019836069560101952,0.0013005412966450975,0.02056602306789022,0.00022433753724302678,-0.024242962075679476,0.019546841497131085,0.0016877205992710635,-0.015276433930244436,0.04876185342507081
2023-01-13,0.03356889112445234,0.028711310212149156,0.015010605135505842,0.03112843991363743,0.0033048929805744543,0.012663824529072575,0.03918282949531562,0.009074636413887654,0.007209803380562601,0.030217207121873355,0.030107695874536714,-0.01790011387204589,0.017046384880815016
2023-01-20,0.024897355768535127,0.03409948392318746,0.021032150036241228,0.015423770802382617,0.009474018185408523,0.00787411836667878,0.04072015209211248,0.00690455559275844,-0.027178024773337958,0.014472894418515311,0.024342394073046905,-0.023072233512611423,0.018714664086281453
2023-01-27,0.015694851427960774,0.03400210163182446,0.014538608935944728,0.004709072668518668,0.013487151303595114,0.010426319963419833,0.03961932643910675,0.013264185596613841,-0.014432787971261553,0.03135438561512417,0.021567073936377256,-0.011266517034519467,0.029727462083567475
2023-02-03,0.006039401393294301,0.038631761500128835,0.0042475252112879084,0.003375284170189276,0.02413552053389099,0.005979653379709005,0.001951491271070114,0.02588595386439301,-0.018788643537905853,0.008969773022095246,0.033044470403997724,0.013095963655570836,0.04454306251338319
2023-02-10,-0.009225026939142199,0.002201297181816506,-0.00531928973325025,-0.012533808558754439,0.012854230159401979,-0.005265592221555515,-0.01866092582889614,0.014012357836539159,-0.048275959000584276,0.010529893584840529,0.040174287047447375,-0.01055540143742133,0.03610615335529781
2023-02-17,-0.00412739076137144,-0.0022545242374751727,-0.010530669101384157,-0.03381284516576311,-0.007422910684620742,-0.007919396690387914,-0.04226917310458153,0.010574806345753644,-0.02450927639982836,0.029599118529656524,0.05868990250017242,-0.007076451944652755,0.035237647459883455
2023-02-24,-0.012311809251371217,-0.006980464605530913,-0.000557622673297291,-0.03654307466002829,0.0030081872827244435,-0.013959101801316393,-0.04383810808200163,0.005801622077117784,-0.01527894521724148,0.029786588711348656,0.014203142711661634,0.010117017607894647,0.03883972241827831
2023-03-03,-0.007374489640260806,-0.014355592508056994,0.015457805020658246,-0.034185876951557455,-0.009817071731119517,-0.015145258159981042,-0.028243828368041228,-0.01328315646191687,-0.016131275264613467,0.04518353669784229,0.006084557394441036,-0.002546797694618956,0.015554137078940933
2023-03-10,-0.0038945300102542755,-0.008969399295764392,0.014735413079166112,-0.024236207899140216,0.001014498731625427,-0.008810976321337377,-0.01744051888606732,-0.007735265724225792,0.011931065490684279,0.024934649397062046,0.021328180160016568,0.032171236973439016,0.023017588805564322
2023-03-17,-0.0007979319573212279,-0.0029254457347482757,0.005314302152017725,-0.009956923347584114,0.015619798493883844,-0.0010529601936849755,0.01982607130580076,-0.004111921717118181,-0.0005618703833051141,-0.015445011849541966,-0.06453813105993567,0.012420529646805064,-0.036986694474028164
2023-03-24,0.006949801506022761,0.00905566721033839,0.00462326299310946,-0.006294536859766621,0.012645102538614832,0.0014170626519647142,0.01442189103319337,0.0017464319166536433,0.02980065584514596,-0.00239898583412234,-0.01782911315127917,0.00922190405474076,-0.015119006942089383
2023-03-31,-0.0029268482567483293,0.026150632497037633,-0.006414298841759109,-0.019711648420755346,0.005004117574159052,0.0005369633575003242,0.005975986814281159,-0.004947044115566458,0.042576982267625296,-0.006258225213573127,-0.01811802517603168,0.014153120370814853,0.00820451848334894
2023-04-07,-0.00730073527617899,0.02998748246901019,-0.0027031277706758496,-0.02721860024723665,-0.00018403540025384215,-0.004660300749659917,-0.0016776401681900012,-0.0025418502302951285,0.034088454310312294,-0.0014095164433319766,-0.07154947229253339,-3.103508813759835e-05,0.022837674988908166
2023-04-14,-0.004736390298150726,0.031037925809529743,0.007348992432597123,-0.015777402283907463,-0.02139564105208582,-0.01144311178897063,-0.028210455353039208,-0.004025267167900776,0.07579317156341975,0.024480685321640962,0.016313918393907965,0.027418046144441613,0.07779537834024601
2023-04-21,-0.006450382775659224,0.011083767042187102,0.004272041182646537,-0.03486113829762103,-0.03275548632507105,-0.014775746062139189,-0.019274571323109446,-0.013077691121460996,0.04280375749506997,0.010075301775840248,0.004613420078273128,0.02027099070304144,0.03226504868736656
2023-04-28,-0.007596751341983253,0.0202745389025396,0.0063354804936234035,-0.02928653435301179,-0.0216203152790179,-0.01095054326273673,-0.007910876496499207,-0.007775869980093079,0.06748037625101938,-0.002875786214617942,-0.020933369542374375,0.0264375645653277,0.022670281327857963
2023-05-05,-0.0054200902693657335,0.01911144968673154,0.003088999668116534,-0.004730164936602544,-0.017582251127153715,-0.001599667694314107,0.0025971799907505075,-0.008990331158856111,0.07674475075866659,0.00961236310354912,0.01724016523849578,0.015572326406009767,0.003197207249228834
